r,t,e,y,AnnualTechnologyEmission
REGION,UGAURNPWP01O,UGACO2,2040.0,0.0
REGION,UGAWINOFP00X,UGACO2,2040.0,0.0
REGION,UGAWINONP00X,UGACO2,2040.0,0.0
REGION,ZAFBIOCHC01N,ZAFCO2,2040.0,0.0
REGION,ZAFBIOCHC01N,ZAFREN,2040.0,0.0
REGION,ZAFBIOCHP01N,ZAFCO2,2015.0,0.0019
REGION,ZAFBIOCHP01N,ZAFCO2,2016.0,0.0022
REGION,ZAFBIOCHP01N,ZAFCO2,2017.0,0.0022
REGION,ZAFBIOCHP01N,ZAFCO2,2018.0,0.0022
REGION,ZAFBIOCHP01N,ZAFCO2,2019.0,0.0022
REGION,ZAFBIOCHP01N,ZAFCO2,2020.0,0.0022
REGION,ZAFBIOCHP01N,ZAFCO2,2021.0,3.6559
REGION,ZAFBIOCHP01N,ZAFCO2,2022.0,4.3247
REGION,ZAFBIOCHP01N,ZAFCO2,2023.0,4.416
REGION,ZAFBIOCHP01N,ZAFCO2,2024.0,4.9602
REGION,ZAFBIOCHP01N,ZAFCO2,2025.0,5.4324
REGION,ZAFBIOCHP01N,ZAFCO2,2026.0,5.9531
REGION,ZAFBIOCHP01N,ZAFCO2,2027.0,6.171
REGION,ZAFBIOCHP01N,ZAFCO2,2028.0,6.3827
REGION,ZAFBIOCHP01N,ZAFCO2,2029.0,6.5628
REGION,ZAFBIOCHP01N,ZAFCO2,2030.0,6.637
REGION,ZAFBIOCHP01N,ZAFCO2,2031.0,6.637
REGION,ZAFBIOCHP01N,ZAFCO2,2032.0,6.637
REGION,ZAFBIOCHP01N,ZAFCO2,2033.0,6.6859
REGION,ZAFBIOCHP01N,ZAFCO2,2034.0,6.7908
REGION,ZAFBIOCHP01N,ZAFCO2,2035.0,6.8887
REGION,ZAFBIOCHP01N,ZAFCO2,2036.0,6.9948
REGION,ZAFBIOCHP01N,ZAFCO2,2037.0,7.0942
REGION,ZAFBIOCHP01N,ZAFCO2,2038.0,7.1799
REGION,ZAFBIOCHP01N,ZAFCO2,2039.0,7.2383
REGION,ZAFBIOCHP01N,ZAFCO2,2040.0,7.3814
REGION,ZAFBIOCHP01N,ZAFREN,2015.0,0.0
REGION,ZAFBIOCHP01N,ZAFREN,2016.0,0.0
REGION,ZAFBIOCHP01N,ZAFREN,2017.0,0.0
REGION,ZAFBIOCHP01N,ZAFREN,2018.0,0.0
REGION,ZAFBIOCHP01N,ZAFREN,2019.0,0.0
REGION,ZAFBIOCHP01N,ZAFREN,2020.0,0.0
REGION,ZAFBIOCHP01N,ZAFREN,2021.0,-41801.3124
REGION,ZAFBIOCHP01N,ZAFREN,2022.0,-24474.7797
REGION,ZAFBIOCHP01N,ZAFREN,2023.0,-16490.9819
REGION,ZAFBIOCHP01N,ZAFREN,2024.0,-13749.0796
REGION,ZAFBIOCHP01N,ZAFREN,2025.0,-11920.8742
REGION,ZAFBIOCHP01N,ZAFREN,2026.0,-10771.6667
REGION,ZAFBIOCHP01N,ZAFREN,2027.0,-9469.0881
REGION,ZAFBIOCHP01N,ZAFREN,2028.0,-8477.5029
REGION,ZAFBIOCHP01N,ZAFREN,2029.0,-7664.0265
REGION,ZAFBIOCHP01N,ZAFREN,2030.0,-6898.952
REGION,ZAFBIOCHP01N,ZAFREN,2031.0,-6898.952
REGION,ZAFBIOCHP01N,ZAFREN,2032.0,-6898.952
REGION,ZAFBIOCHP01N,ZAFREN,2033.0,-6949.7024
REGION,ZAFBIOCHP01N,ZAFREN,2034.0,-7058.7514
REGION,ZAFBIOCHP01N,ZAFREN,2035.0,-7160.517
REGION,ZAFBIOCHP01N,ZAFREN,2036.0,-7270.7841
REGION,ZAFBIOCHP01N,ZAFREN,2037.0,-7374.1539
REGION,ZAFBIOCHP01N,ZAFREN,2038.0,-7463.1858
REGION,ZAFBIOCHP01N,ZAFREN,2039.0,-7523.9797
REGION,ZAFBIOCHP01N,ZAFREN,2040.0,-7672.6383
REGION,ZAFBIOCHP01O,ZAFCO2,2015.0,0.0277
REGION,ZAFBIOCHP01O,ZAFCO2,2016.0,0.0277
REGION,ZAFBIOCHP01O,ZAFCO2,2017.0,0.0277
REGION,ZAFBIOCHP01O,ZAFCO2,2018.0,0.0277
REGION,ZAFBIOCHP01O,ZAFCO2,2019.0,0.0277
REGION,ZAFBIOCHP01O,ZAFCO2,2020.0,0.0277
REGION,ZAFBIOCHP01O,ZAFCO2,2021.0,0.0263
REGION,ZAFBIOCHP01O,ZAFCO2,2022.0,0.0249
REGION,ZAFBIOCHP01O,ZAFCO2,2023.0,0.0235
REGION,ZAFBIOCHP01O,ZAFCO2,2024.0,0.0222
REGION,ZAFBIOCHP01O,ZAFCO2,2025.0,0.0138
REGION,ZAFBIOCHP01O,ZAFCO2,2026.0,0.0125
REGION,ZAFBIOCHP01O,ZAFCO2,2027.0,0.0111
REGION,ZAFBIOCHP01O,ZAFCO2,2028.0,0.0097
REGION,ZAFBIOCHP01O,ZAFCO2,2029.0,0.0083
REGION,ZAFBIOCHP01O,ZAFCO2,2030.0,0.0069
REGION,ZAFBIOCHP01O,ZAFCO2,2031.0,0.0055
REGION,ZAFBIOCHP01O,ZAFCO2,2032.0,0.0042
REGION,ZAFBIOCHP01O,ZAFCO2,2033.0,0.0028
REGION,ZAFBIOCHP01O,ZAFCO2,2034.0,0.0014
REGION,ZAFBIOCHP01O,ZAFCO2,2040.0,0.0
REGION,ZAFBIOCHP01O,ZAFREN,2015.0,0.0
REGION,ZAFBIOCHP01O,ZAFREN,2016.0,0.0
REGION,ZAFBIOCHP01O,ZAFREN,2017.0,0.0
REGION,ZAFBIOCHP01O,ZAFREN,2018.0,0.0
REGION,ZAFBIOCHP01O,ZAFREN,2019.0,0.0
REGION,ZAFBIOCHP01O,ZAFREN,2020.0,0.0
REGION,ZAFBIOCHP01O,ZAFREN,2021.0,-300.769
REGION,ZAFBIOCHP01O,ZAFREN,2022.0,-141.0304
REGION,ZAFBIOCHP01O,ZAFREN,2023.0,-87.8908
REGION,ZAFBIOCHP01O,ZAFREN,2024.0,-61.401
REGION,ZAFBIOCHP01O,ZAFREN,2025.0,-30.3807
REGION,ZAFBIOCHP01O,ZAFREN,2026.0,-22.5457
REGION,ZAFBIOCHP01O,ZAFREN,2027.0,-16.9949
REGION,ZAFBIOCHP01O,ZAFREN,2028.0,-12.8718
REGION,ZAFBIOCHP01O,ZAFREN,2029.0,-9.7005
REGION,ZAFBIOCHP01O,ZAFREN,2030.0,-7.1954
REGION,ZAFBIOCHP01O,ZAFREN,2031.0,-5.7563
REGION,ZAFBIOCHP01O,ZAFREN,2032.0,-4.3173
REGION,ZAFBIOCHP01O,ZAFREN,2033.0,-2.8782
REGION,ZAFBIOCHP01O,ZAFREN,2034.0,-1.4391
REGION,ZAFBIOCHP01O,ZAFREN,2040.0,0.0
REGION,ZAFCOASCC01N,ZAFCO2,2040.0,0.0
REGION,ZAFCOASCC01N,ZAFREN,2040.0,0.0
REGION,ZAFCOASCP01N,ZAFCO2,2019.0,8.0421
REGION,ZAFCOASCP01N,ZAFCO2,2020.0,13.7992
REGION,ZAFCOASCP01N,ZAFCO2,2040.0,0.0
REGION,ZAFCOASCP01N,ZAFREN,2019.0,0.0
REGION,ZAFCOASCP01N,ZAFREN,2020.0,0.0
REGION,ZAFCOASCP01N,ZAFREN,2040.0,0.0
REGION,ZAFCOASCP01O,ZAFCO2,2015.0,185.2069
REGION,ZAFCOASCP01O,ZAFCO2,2016.0,196.1613
REGION,ZAFCOASCP01O,ZAFCO2,2017.0,196.1124
REGION,ZAFCOASCP01O,ZAFCO2,2018.0,193.9228
REGION,ZAFCOASCP01O,ZAFCO2,2019.0,199.1139
REGION,ZAFCOASCP01O,ZAFCO2,2020.0,187.0136
REGION,ZAFCOASCP01O,ZAFCO2,2021.0,50.0326
REGION,ZAFCOASCP01O,ZAFCO2,2022.0,50.0326
REGION,ZAFCOASCP01O,ZAFCO2,2023.0,47.5309
REGION,ZAFCOASCP01O,ZAFCO2,2024.0,45.0293
REGION,ZAFCOASCP01O,ZAFCO2,2025.0,42.5277
REGION,ZAFCOASCP01O,ZAFCO2,2026.0,40.026
REGION,ZAFCOASCP01O,ZAFCO2,2027.0,37.5244
REGION,ZAFCOASCP01O,ZAFCO2,2028.0,35.0228
REGION,ZAFCOASCP01O,ZAFCO2,2029.0,32.5212
REGION,ZAFCOASCP01O,ZAFCO2,2030.0,30.0195
REGION,ZAFCOASCP01O,ZAFCO2,2031.0,27.5179
REGION,ZAFCOASCP01O,ZAFCO2,2032.0,25.0163
REGION,ZAFCOASCP01O,ZAFCO2,2033.0,22.5147
REGION,ZAFCOASCP01O,ZAFCO2,2034.0,20.013
REGION,ZAFCOASCP01O,ZAFCO2,2035.0,17.5114
REGION,ZAFCOASCP01O,ZAFCO2,2036.0,15.0098
REGION,ZAFCOASCP01O,ZAFCO2,2037.0,12.5081
REGION,ZAFCOASCP01O,ZAFCO2,2038.0,10.0065
REGION,ZAFCOASCP01O,ZAFCO2,2039.0,7.5049
REGION,ZAFCOASCP01O,ZAFCO2,2040.0,5.0033
REGION,ZAFCOASCP01O,ZAFREN,2015.0,0.0
REGION,ZAFCOASCP01O,ZAFREN,2016.0,0.0
REGION,ZAFCOASCP01O,ZAFREN,2017.0,0.0
REGION,ZAFCOASCP01O,ZAFREN,2018.0,0.0
REGION,ZAFCOASCP01O,ZAFREN,2019.0,0.0
REGION,ZAFCOASCP01O,ZAFREN,2020.0,0.0
REGION,ZAFCOASCP01O,ZAFREN,2021.0,193.4664
REGION,ZAFCOASCP01O,ZAFREN,2022.0,193.4664
REGION,ZAFCOASCP01O,ZAFREN,2023.0,183.7931
REGION,ZAFCOASCP01O,ZAFREN,2024.0,174.1197
REGION,ZAFCOASCP01O,ZAFREN,2025.0,164.4464
REGION,ZAFCOASCP01O,ZAFREN,2026.0,154.7731
REGION,ZAFCOASCP01O,ZAFREN,2027.0,145.0998
REGION,ZAFCOASCP01O,ZAFREN,2028.0,135.4265
REGION,ZAFCOASCP01O,ZAFREN,2029.0,125.7532
REGION,ZAFCOASCP01O,ZAFREN,2030.0,116.0798
REGION,ZAFCOASCP01O,ZAFREN,2031.0,106.4065
REGION,ZAFCOASCP01O,ZAFREN,2032.0,96.7332
REGION,ZAFCOASCP01O,ZAFREN,2033.0,87.0599
REGION,ZAFCOASCP01O,ZAFREN,2034.0,77.3866
REGION,ZAFCOASCP01O,ZAFREN,2035.0,67.7132
REGION,ZAFCOASCP01O,ZAFREN,2036.0,58.0399
REGION,ZAFCOASCP01O,ZAFREN,2037.0,48.3666
REGION,ZAFCOASCP01O,ZAFREN,2038.0,38.6933
REGION,ZAFCOASCP01O,ZAFREN,2039.0,29.02
REGION,ZAFCOASCP01O,ZAFREN,2040.0,19.3466
REGION,ZAFGEOCVP01N,ZAFCO2,2040.0,0.0
REGION,ZAFGEOCVP01N,ZAFREN,2040.0,0.0
REGION,ZAFGEOCVP01O,ZAFCO2,2040.0,0.0
REGION,ZAFGEOCVP01O,ZAFREN,2040.0,0.0
REGION,ZAFHFOGCP01N,ZAFCO2,2040.0,0.0
REGION,ZAFHFOGCP01N,ZAFREN,2040.0,0.0
REGION,ZAFHFOGCP01O,ZAFCO2,2015.0,0.4907
REGION,ZAFHFOGCP01O,ZAFCO2,2016.0,0.4907
REGION,ZAFHFOGCP01O,ZAFCO2,2017.0,0.4907
REGION,ZAFHFOGCP01O,ZAFCO2,2018.0,0.4907
REGION,ZAFHFOGCP01O,ZAFCO2,2019.0,0.4907
REGION,ZAFHFOGCP01O,ZAFCO2,2020.0,0.4907
REGION,ZAFHFOGCP01O,ZAFCO2,2021.0,0.4661
REGION,ZAFHFOGCP01O,ZAFCO2,2022.0,0.4416
REGION,ZAFHFOGCP01O,ZAFCO2,2023.0,0.4171
REGION,ZAFHFOGCP01O,ZAFCO2,2024.0,0.3925
REGION,ZAFHFOGCP01O,ZAFCO2,2025.0,0.368
REGION,ZAFHFOGCP01O,ZAFCO2,2026.0,0.3435
REGION,ZAFHFOGCP01O,ZAFCO2,2027.0,0.3189
REGION,ZAFHFOGCP01O,ZAFCO2,2028.0,0.2944
REGION,ZAFHFOGCP01O,ZAFCO2,2029.0,0.2699
REGION,ZAFHFOGCP01O,ZAFCO2,2030.0,0.2453
REGION,ZAFHFOGCP01O,ZAFCO2,2031.0,0.2208
REGION,ZAFHFOGCP01O,ZAFCO2,2032.0,0.1963
REGION,ZAFHFOGCP01O,ZAFCO2,2033.0,0.1717
REGION,ZAFHFOGCP01O,ZAFCO2,2034.0,0.1472
REGION,ZAFHFOGCP01O,ZAFCO2,2035.0,0.1227
REGION,ZAFHFOGCP01O,ZAFCO2,2036.0,0.0981
REGION,ZAFHFOGCP01O,ZAFCO2,2037.0,0.0736
REGION,ZAFHFOGCP01O,ZAFCO2,2038.0,0.0491
REGION,ZAFHFOGCP01O,ZAFCO2,2039.0,0.0245
REGION,ZAFHFOGCP01O,ZAFCO2,2040.0,0.0
REGION,ZAFHFOGCP01O,ZAFREN,2015.0,0.0
REGION,ZAFHFOGCP01O,ZAFREN,2016.0,0.0
REGION,ZAFHFOGCP01O,ZAFREN,2017.0,0.0
REGION,ZAFHFOGCP01O,ZAFREN,2018.0,0.0
REGION,ZAFHFOGCP01O,ZAFREN,2019.0,0.0
REGION,ZAFHFOGCP01O,ZAFREN,2020.0,0.0
REGION,ZAFHFOGCP01O,ZAFREN,2021.0,2.4788
REGION,ZAFHFOGCP01O,ZAFREN,2022.0,2.3483
REGION,ZAFHFOGCP01O,ZAFREN,2023.0,2.2178
REGION,ZAFHFOGCP01O,ZAFREN,2024.0,2.0874
REGION,ZAFHFOGCP01O,ZAFREN,2025.0,1.9569
REGION,ZAFHFOGCP01O,ZAFREN,2026.0,1.8265
REGION,ZAFHFOGCP01O,ZAFREN,2027.0,1.696
REGION,ZAFHFOGCP01O,ZAFREN,2028.0,1.5655
REGION,ZAFHFOGCP01O,ZAFREN,2029.0,1.4351
REGION,ZAFHFOGCP01O,ZAFREN,2030.0,1.3046
REGION,ZAFHFOGCP01O,ZAFREN,2031.0,1.1741
REGION,ZAFHFOGCP01O,ZAFREN,2032.0,1.0437
REGION,ZAFHFOGCP01O,ZAFREN,2033.0,0.9132
REGION,ZAFHFOGCP01O,ZAFREN,2034.0,0.7828
REGION,ZAFHFOGCP01O,ZAFREN,2035.0,0.6523
REGION,ZAFHFOGCP01O,ZAFREN,2036.0,0.5218
REGION,ZAFHFOGCP01O,ZAFREN,2037.0,0.3914
REGION,ZAFHFOGCP01O,ZAFREN,2038.0,0.2609
REGION,ZAFHFOGCP01O,ZAFREN,2039.0,0.1305
REGION,ZAFHFOGCP01O,ZAFREN,2040.0,0.0
REGION,ZAFHYDLSP00X,ZAFCO2,2015.0,0.0029
REGION,ZAFHYDLSP00X,ZAFCO2,2016.0,0.0029
REGION,ZAFHYDLSP00X,ZAFCO2,2017.0,0.0029
REGION,ZAFHYDLSP00X,ZAFCO2,2018.0,0.0029
REGION,ZAFHYDLSP00X,ZAFCO2,2019.0,0.0029
REGION,ZAFHYDLSP00X,ZAFCO2,2020.0,0.0029
REGION,ZAFHYDLSP00X,ZAFCO2,2021.0,0.0029
REGION,ZAFHYDLSP00X,ZAFCO2,2022.0,0.0029
REGION,ZAFHYDLSP00X,ZAFCO2,2023.0,0.0049
REGION,ZAFHYDLSP00X,ZAFCO2,2024.0,0.0049
REGION,ZAFHYDLSP00X,ZAFCO2,2025.0,0.0049
REGION,ZAFHYDLSP00X,ZAFCO2,2026.0,0.0049
REGION,ZAFHYDLSP00X,ZAFCO2,2027.0,0.0049
REGION,ZAFHYDLSP00X,ZAFCO2,2028.0,0.0049
REGION,ZAFHYDLSP00X,ZAFCO2,2029.0,0.0049
REGION,ZAFHYDLSP00X,ZAFCO2,2030.0,0.0049
REGION,ZAFHYDLSP00X,ZAFCO2,2031.0,0.0049
REGION,ZAFHYDLSP00X,ZAFCO2,2032.0,0.0049
REGION,ZAFHYDLSP00X,ZAFCO2,2033.0,0.0049
REGION,ZAFHYDLSP00X,ZAFCO2,2034.0,0.0049
REGION,ZAFHYDLSP00X,ZAFCO2,2035.0,0.0049
REGION,ZAFHYDLSP00X,ZAFCO2,2036.0,0.0049
REGION,ZAFHYDLSP00X,ZAFCO2,2037.0,0.0049
REGION,ZAFHYDLSP00X,ZAFCO2,2038.0,0.0049
REGION,ZAFHYDLSP00X,ZAFCO2,2039.0,0.0049
REGION,ZAFHYDLSP00X,ZAFCO2,2040.0,0.0049
REGION,ZAFHYDLSP00X,ZAFREN,2015.0,0.0
REGION,ZAFHYDLSP00X,ZAFREN,2016.0,0.0
REGION,ZAFHYDLSP00X,ZAFREN,2017.0,0.0
REGION,ZAFHYDLSP00X,ZAFREN,2018.0,0.0
REGION,ZAFHYDLSP00X,ZAFREN,2019.0,0.0
REGION,ZAFHYDLSP00X,ZAFREN,2020.0,0.0
REGION,ZAFHYDLSP00X,ZAFREN,2021.0,-890.9746
REGION,ZAFHYDLSP00X,ZAFREN,2022.0,-440.9874
REGION,ZAFHYDLSP00X,ZAFREN,2023.0,-484.3404
REGION,ZAFHYDLSP00X,ZAFREN,2024.0,-359.5104
REGION,ZAFHYDLSP00X,ZAFREN,2025.0,-284.6124
REGION,ZAFHYDLSP00X,ZAFREN,2026.0,-234.6804
REGION,ZAFHYDLSP00X,ZAFREN,2027.0,-199.0147
REGION,ZAFHYDLSP00X,ZAFREN,2028.0,-172.2654
REGION,ZAFHYDLSP00X,ZAFREN,2029.0,-151.4604
REGION,ZAFHYDLSP00X,ZAFREN,2030.0,-134.8164
REGION,ZAFHYDLSP00X,ZAFREN,2031.0,-134.8164
REGION,ZAFHYDLSP00X,ZAFREN,2032.0,-134.8164
REGION,ZAFHYDLSP00X,ZAFREN,2033.0,-134.8164
REGION,ZAFHYDLSP00X,ZAFREN,2034.0,-134.8164
REGION,ZAFHYDLSP00X,ZAFREN,2035.0,-134.8164
REGION,ZAFHYDLSP00X,ZAFREN,2036.0,-134.8164
REGION,ZAFHYDLSP00X,ZAFREN,2037.0,-134.8164
REGION,ZAFHYDLSP00X,ZAFREN,2038.0,-134.8164
REGION,ZAFHYDLSP00X,ZAFREN,2039.0,-134.8164
REGION,ZAFHYDLSP00X,ZAFREN,2040.0,-134.8164
REGION,ZAFHYDMSP00X,ZAFCO2,2015.0,0.0002
REGION,ZAFHYDMSP00X,ZAFCO2,2016.0,0.0002
REGION,ZAFHYDMSP00X,ZAFCO2,2017.0,0.0002
REGION,ZAFHYDMSP00X,ZAFCO2,2018.0,0.0002
REGION,ZAFHYDMSP00X,ZAFCO2,2019.0,0.0002
REGION,ZAFHYDMSP00X,ZAFCO2,2020.0,0.0002
REGION,ZAFHYDMSP00X,ZAFCO2,2021.0,0.0002
REGION,ZAFHYDMSP00X,ZAFCO2,2022.0,0.0002
REGION,ZAFHYDMSP00X,ZAFCO2,2023.0,0.0007
REGION,ZAFHYDMSP00X,ZAFCO2,2024.0,0.0007
REGION,ZAFHYDMSP00X,ZAFCO2,2025.0,0.0007
REGION,ZAFHYDMSP00X,ZAFCO2,2026.0,0.0007
REGION,ZAFHYDMSP00X,ZAFCO2,2027.0,0.0007
REGION,ZAFHYDMSP00X,ZAFCO2,2028.0,0.0007
REGION,ZAFHYDMSP00X,ZAFCO2,2029.0,0.0007
REGION,ZAFHYDMSP00X,ZAFCO2,2030.0,0.0007
REGION,ZAFHYDMSP00X,ZAFCO2,2031.0,0.0007
REGION,ZAFHYDMSP00X,ZAFCO2,2032.0,0.0007
REGION,ZAFHYDMSP00X,ZAFCO2,2033.0,0.0007
REGION,ZAFHYDMSP00X,ZAFCO2,2034.0,0.0007
REGION,ZAFHYDMSP00X,ZAFCO2,2035.0,0.0007
REGION,ZAFHYDMSP00X,ZAFCO2,2036.0,0.0007
REGION,ZAFHYDMSP00X,ZAFCO2,2037.0,0.0007
REGION,ZAFHYDMSP00X,ZAFCO2,2038.0,0.0007
REGION,ZAFHYDMSP00X,ZAFCO2,2039.0,0.0007
REGION,ZAFHYDMSP00X,ZAFCO2,2040.0,0.0007
REGION,ZAFHYDMSP00X,ZAFREN,2015.0,0.0
REGION,ZAFHYDMSP00X,ZAFREN,2016.0,0.0
REGION,ZAFHYDMSP00X,ZAFREN,2017.0,0.0
REGION,ZAFHYDMSP00X,ZAFREN,2018.0,0.0
REGION,ZAFHYDMSP00X,ZAFREN,2019.0,0.0
REGION,ZAFHYDMSP00X,ZAFREN,2020.0,0.0
REGION,ZAFHYDMSP00X,ZAFREN,2021.0,-62.2852
REGION,ZAFHYDMSP00X,ZAFREN,2022.0,-30.828
REGION,ZAFHYDMSP00X,ZAFREN,2023.0,-72.6511
REGION,ZAFHYDMSP00X,ZAFREN,2024.0,-53.9266
REGION,ZAFHYDMSP00X,ZAFREN,2025.0,-42.6919
REGION,ZAFHYDMSP00X,ZAFREN,2026.0,-35.2021
REGION,ZAFHYDMSP00X,ZAFREN,2027.0,-29.8522
REGION,ZAFHYDMSP00X,ZAFREN,2028.0,-25.8398
REGION,ZAFHYDMSP00X,ZAFREN,2029.0,-22.7191
REGION,ZAFHYDMSP00X,ZAFREN,2030.0,-20.2225
REGION,ZAFHYDMSP00X,ZAFREN,2031.0,-20.2225
REGION,ZAFHYDMSP00X,ZAFREN,2032.0,-20.2225
REGION,ZAFHYDMSP00X,ZAFREN,2033.0,-20.2225
REGION,ZAFHYDMSP00X,ZAFREN,2034.0,-20.2225
REGION,ZAFHYDMSP00X,ZAFREN,2035.0,-20.2225
REGION,ZAFHYDMSP00X,ZAFREN,2036.0,-20.2225
REGION,ZAFHYDMSP00X,ZAFREN,2037.0,-20.2225
REGION,ZAFHYDMSP00X,ZAFREN,2038.0,-20.2225
REGION,ZAFHYDMSP00X,ZAFREN,2039.0,-20.2225
REGION,ZAFHYDMSP00X,ZAFREN,2040.0,-20.2225
REGION,ZAFHYDSSP00X,ZAFCO2,2015.0,0.0
REGION,ZAFHYDSSP00X,ZAFCO2,2016.0,0.0
REGION,ZAFHYDSSP00X,ZAFCO2,2017.0,0.0
REGION,ZAFHYDSSP00X,ZAFCO2,2018.0,0.0
REGION,ZAFHYDSSP00X,ZAFCO2,2019.0,0.0
REGION,ZAFHYDSSP00X,ZAFCO2,2020.0,0.0
REGION,ZAFHYDSSP00X,ZAFCO2,2021.0,0.0
REGION,ZAFHYDSSP00X,ZAFCO2,2022.0,0.0
REGION,ZAFHYDSSP00X,ZAFCO2,2023.0,0.0
REGION,ZAFHYDSSP00X,ZAFCO2,2024.0,0.0
REGION,ZAFHYDSSP00X,ZAFCO2,2025.0,0.0
REGION,ZAFHYDSSP00X,ZAFCO2,2026.0,0.0
REGION,ZAFHYDSSP00X,ZAFCO2,2027.0,0.0
REGION,ZAFHYDSSP00X,ZAFCO2,2028.0,0.0
REGION,ZAFHYDSSP00X,ZAFCO2,2029.0,0.0
REGION,ZAFHYDSSP00X,ZAFCO2,2030.0,0.0
REGION,ZAFHYDSSP00X,ZAFCO2,2031.0,0.0
REGION,ZAFHYDSSP00X,ZAFCO2,2032.0,0.0
REGION,ZAFHYDSSP00X,ZAFCO2,2033.0,0.0
REGION,ZAFHYDSSP00X,ZAFCO2,2034.0,0.0
REGION,ZAFHYDSSP00X,ZAFCO2,2035.0,0.0
REGION,ZAFHYDSSP00X,ZAFCO2,2036.0,0.0
REGION,ZAFHYDSSP00X,ZAFCO2,2037.0,0.0
REGION,ZAFHYDSSP00X,ZAFCO2,2038.0,0.0
REGION,ZAFHYDSSP00X,ZAFCO2,2039.0,0.0
REGION,ZAFHYDSSP00X,ZAFCO2,2040.0,0.0
REGION,ZAFHYDSSP00X,ZAFREN,2015.0,0.0
REGION,ZAFHYDSSP00X,ZAFREN,2016.0,0.0
REGION,ZAFHYDSSP00X,ZAFREN,2017.0,0.0
REGION,ZAFHYDSSP00X,ZAFREN,2018.0,0.0
REGION,ZAFHYDSSP00X,ZAFREN,2019.0,0.0
REGION,ZAFHYDSSP00X,ZAFREN,2020.0,0.0
REGION,ZAFHYDSSP00X,ZAFREN,2021.0,-45.7225
REGION,ZAFHYDSSP00X,ZAFREN,2022.0,-22.6303
REGION,ZAFHYDSSP00X,ZAFREN,2023.0,-14.9329
REGION,ZAFHYDSSP00X,ZAFREN,2024.0,-11.0842
REGION,ZAFHYDSSP00X,ZAFREN,2025.0,-8.775
REGION,ZAFHYDSSP00X,ZAFREN,2026.0,-7.2355
REGION,ZAFHYDSSP00X,ZAFREN,2027.0,-6.1359
REGION,ZAFHYDSSP00X,ZAFREN,2028.0,-5.3112
REGION,ZAFHYDSSP00X,ZAFREN,2029.0,-4.6698
REGION,ZAFHYDSSP00X,ZAFREN,2030.0,-4.1566
REGION,ZAFHYDSSP00X,ZAFREN,2031.0,-4.1566
REGION,ZAFHYDSSP00X,ZAFREN,2032.0,-4.1566
REGION,ZAFHYDSSP00X,ZAFREN,2033.0,-4.1566
REGION,ZAFHYDSSP00X,ZAFREN,2034.0,-4.1566
REGION,ZAFHYDSSP00X,ZAFREN,2035.0,-4.1566
REGION,ZAFHYDSSP00X,ZAFREN,2036.0,-4.1566
REGION,ZAFHYDSSP00X,ZAFREN,2037.0,-4.1566
REGION,ZAFHYDSSP00X,ZAFREN,2038.0,-4.1566
REGION,ZAFHYDSSP00X,ZAFREN,2039.0,-4.1566
REGION,ZAFHYDSSP00X,ZAFREN,2040.0,-4.1566
REGION,ZAFLFOMGRID1,ZAFCO2,2040.0,0.0
REGION,ZAFLFORCP00X,ZAFCO2,2016.0,0.1049
REGION,ZAFLFORCP00X,ZAFCO2,2018.0,0.0986
REGION,ZAFLFORCP00X,ZAFCO2,2019.0,0.2098
REGION,ZAFLFORCP00X,ZAFCO2,2021.0,0.066
REGION,ZAFLFORCP00X,ZAFCO2,2022.0,0.2098
REGION,ZAFLFORCP00X,ZAFCO2,2023.0,0.2098
REGION,ZAFLFORCP00X,ZAFCO2,2024.0,0.2098
REGION,ZAFLFORCP00X,ZAFCO2,2025.0,0.1574
REGION,ZAFLFORCP00X,ZAFCO2,2026.0,0.1049
REGION,ZAFLFORCP00X,ZAFCO2,2027.0,0.0525
REGION,ZAFLFORCP00X,ZAFCO2,2040.0,0.0
REGION,ZAFLFORCP00X,ZAFREN,2016.0,0.0
REGION,ZAFLFORCP00X,ZAFREN,2018.0,0.0
REGION,ZAFLFORCP00X,ZAFREN,2019.0,0.0
REGION,ZAFLFORCP00X,ZAFREN,2021.0,0.3376
REGION,ZAFLFORCP00X,ZAFREN,2022.0,1.0731
REGION,ZAFLFORCP00X,ZAFREN,2023.0,1.0731
REGION,ZAFLFORCP00X,ZAFREN,2024.0,1.0731
REGION,ZAFLFORCP00X,ZAFREN,2025.0,0.8048
REGION,ZAFLFORCP00X,ZAFREN,2026.0,0.5365
REGION,ZAFLFORCP00X,ZAFREN,2027.0,0.2683
REGION,ZAFLFORCP00X,ZAFREN,2040.0,0.0
REGION,ZAFLFORCP01N,ZAFCO2,2040.0,0.0
REGION,ZAFLFORCP01N,ZAFREN,2040.0,0.0
REGION,ZAFLFORCP01O,ZAFCO2,2015.0,1.9645
REGION,ZAFLFORCP01O,ZAFCO2,2016.0,1.9645
REGION,ZAFLFORCP01O,ZAFCO2,2017.0,1.9645
REGION,ZAFLFORCP01O,ZAFCO2,2018.0,1.9645
REGION,ZAFLFORCP01O,ZAFCO2,2019.0,1.9645
REGION,ZAFLFORCP01O,ZAFCO2,2020.0,1.9645
REGION,ZAFLFORCP01O,ZAFCO2,2021.0,1.8663
REGION,ZAFLFORCP01O,ZAFCO2,2022.0,1.7681
REGION,ZAFLFORCP01O,ZAFCO2,2023.0,1.6699
REGION,ZAFLFORCP01O,ZAFCO2,2024.0,1.5716
