r,t,f,y,UseByTechnologyAnnual
REGION,AGOLNGEXP00X,AGOGAS,2036.0,230.0
REGION,AGOLNGEXP00X,AGOGAS,2037.0,230.0
REGION,AGOLNGEXP00X,AGOGAS,2038.0,230.0
REGION,AGOLNGEXP00X,AGOGAS,2039.0,230.0
REGION,AGOLNGEXP00X,AGOGAS,2040.0,230.0
REGION,AGONGACCC01N,AGOGAS,2040.0,0.0
REGION,AGONGACCP01N,AGOGAS,2023.0,1.8612
REGION,AGONGACCP01N,AGOGAS,2025.0,7.0091
REGION,AGONGACCP01N,AGOGAS,2026.0,18.2828
REGION,AGONGACCP01N,AGOGAS,2027.0,24.814
REGION,AGONGACCP01N,AGOGAS,2028.0,27.3862
REGION,AGONGACCP01N,AGOGAS,2029.0,41.8711
REGION,AGONGACCP01N,AGOGAS,2030.0,54.1289
REGION,AGONGACCP01N,AGOGAS,2031.0,64.5247
REGION,AGONGACCP01N,AGOGAS,2032.0,62.3173
REGION,AGONGACCP01N,AGOGAS,2033.0,62.4655
REGION,AGONGACCP01N,AGOGAS,2034.0,66.9581
REGION,AGONGACCP01N,AGOGAS,2035.0,77.7158
REGION,AGONGACCP01N,AGOGAS,2036.0,86.8778
REGION,AGONGACCP01N,AGOGAS,2037.0,97.7895
REGION,AGONGACCP01N,AGOGAS,2038.0,112.4983
REGION,AGONGACCP01N,AGOGAS,2039.0,125.9938
REGION,AGONGACCP01N,AGOGAS,2040.0,141.8184
REGION,AGONGACCP01O,AGOGAS,2040.0,0.0
REGION,AGONGADIP00X,AGOGAS,2015.0,26.334
REGION,AGONGADIP00X,AGOGAS,2016.0,24.6537
REGION,AGONGADIP00X,AGOGAS,2017.0,13.9774
REGION,AGONGADIP00X,AGOGAS,2018.0,13.561
REGION,AGONGADIP00X,AGOGAS,2019.0,14.1218
REGION,AGONGADIP00X,AGOGAS,2020.0,14.7058
REGION,AGONGADIP00X,AGOGAS,2021.0,15.314
REGION,AGONGADIP00X,AGOGAS,2022.0,15.9473
REGION,AGONGADIP00X,AGOGAS,2023.0,16.6068
REGION,AGONGADIP00X,AGOGAS,2024.0,17.2935
REGION,AGONGADIP00X,AGOGAS,2025.0,18.0087
REGION,AGONGADIP00X,AGOGAS,2026.0,18.7534
REGION,AGONGADIP00X,AGOGAS,2027.0,19.529
REGION,AGONGADIP00X,AGOGAS,2028.0,20.3366
REGION,AGONGADIP00X,AGOGAS,2029.0,21.1776
REGION,AGONGADIP00X,AGOGAS,2030.0,22.0533
REGION,AGONGADIP00X,AGOGAS,2031.0,22.9653
REGION,AGONGADIP00X,AGOGAS,2032.0,23.915
REGION,AGONGADIP00X,AGOGAS,2033.0,24.904
REGION,AGONGADIP00X,AGOGAS,2034.0,25.9339
REGION,AGONGADIP00X,AGOGAS,2035.0,27.0064
REGION,AGONGADIP00X,AGOGAS,2036.0,28.1232
REGION,AGONGADIP00X,AGOGAS,2037.0,29.2862
REGION,AGONGADIP00X,AGOGAS,2038.0,30.4973
REGION,AGONGADIP00X,AGOGAS,2039.0,31.7585
REGION,AGONGADIP00X,AGOGAS,2040.0,33.0719
REGION,AGONGAGCP01N,AGOGAS,2040.0,0.0
REGION,AGONGAGCP01O,AGOGAS,2015.0,5.6503
REGION,AGONGAGCP01O,AGOGAS,2016.0,5.6503
REGION,AGONGAGCP01O,AGOGAS,2017.0,1.1301
REGION,AGONGAGCP01O,AGOGAS,2018.0,1.1301
REGION,AGONGAGCP01O,AGOGAS,2019.0,1.1301
REGION,AGONGAGCP01O,AGOGAS,2020.0,1.1301
REGION,AGONGAGCP01O,AGOGAS,2021.0,1.0736
REGION,AGONGAGCP01O,AGOGAS,2022.0,1.0171
REGION,AGONGAGCP01O,AGOGAS,2023.0,0.9606
REGION,AGONGAGCP01O,AGOGAS,2024.0,0.9041
REGION,AGONGAGCP01O,AGOGAS,2025.0,0.8476
REGION,AGONGAGCP01O,AGOGAS,2026.0,0.791
REGION,AGONGAGCP01O,AGOGAS,2027.0,1.153
REGION,AGONGAGCP01O,AGOGAS,2028.0,1.4126
REGION,AGONGAGCP01O,AGOGAS,2029.0,1.2949
REGION,AGONGAGCP01O,AGOGAS,2030.0,1.1772
REGION,AGONGAGCP01O,AGOGAS,2031.0,1.0594
REGION,AGONGAGCP01O,AGOGAS,2032.0,0.9417
REGION,AGONGAGCP01O,AGOGAS,2033.0,0.824
REGION,AGONGAGCP01O,AGOGAS,2034.0,0.7063
REGION,AGONGAGCP01O,AGOGAS,2035.0,0.5886
REGION,AGONGAGCP01O,AGOGAS,2036.0,0.4709
REGION,AGONGAGCP01O,AGOGAS,2037.0,0.2641
REGION,AGONGAGCP01O,AGOGAS,2038.0,0.118
REGION,AGONGAGCP01O,AGOGAS,2039.0,0.0565
REGION,AGONGAGCP01O,AGOGAS,2040.0,0.0
REGION,AGOSOLCNP01X,AGOSOL,2040.0,0.0
REGION,AGOSOLCSP01X,AGOSOL,2040.0,0.0
REGION,AGOSOLMGRID1,AGOSOL,2040.0,0.0
REGION,AGOSOLPRP00X,AGOSOL,2015.0,0.0652
REGION,AGOSOLPRP00X,AGOSOL,2016.0,0.0652
REGION,AGOSOLPRP00X,AGOSOL,2017.0,0.0652
REGION,AGOSOLPRP00X,AGOSOL,2018.0,0.0652
REGION,AGOSOLPRP00X,AGOSOL,2019.0,0.0652
REGION,AGOSOLPRP00X,AGOSOL,2020.0,0.0622
REGION,AGOSOLPRP00X,AGOSOL,2021.0,0.0592
REGION,AGOSOLPRP00X,AGOSOL,2022.0,0.0562
REGION,AGOSOLPRP00X,AGOSOL,2023.0,0.0532
REGION,AGOSOLPRP00X,AGOSOL,2024.0,0.0502
REGION,AGOSOLPRP00X,AGOSOL,2025.0,0.0471
REGION,AGOSOLPRP00X,AGOSOL,2026.0,0.0441
REGION,AGOSOLPRP00X,AGOSOL,2027.0,0.0411
REGION,AGOSOLPRP00X,AGOSOL,2028.0,0.0381
REGION,AGOSOLPRP00X,AGOSOL,2029.0,0.0351
REGION,AGOSOLPRP00X,AGOSOL,2030.0,0.0321
REGION,AGOSOLPRP00X,AGOSOL,2031.0,2.7447
REGION,AGOSOLPRP00X,AGOSOL,2032.0,5.5286
REGION,AGOSOLPRP00X,AGOSOL,2033.0,8.3837
REGION,AGOSOLPRP00X,AGOSOL,2034.0,11.3084
REGION,AGOSOLPRP00X,AGOSOL,2035.0,12.7885
REGION,AGOSOLPRP00X,AGOSOL,2036.0,13.4364
REGION,AGOSOLPRP00X,AGOSOL,2037.0,14.0978
REGION,AGOSOLPRP00X,AGOSOL,2038.0,14.7726
REGION,AGOSOLPRP00X,AGOSOL,2039.0,15.4609
REGION,AGOSOLPRP00X,AGOSOL,2040.0,16.1629
REGION,AGOSOLPRSAL1,AGOSOL,2040.0,0.0
REGION,AGOSOLPRSAL2,AGOSOL,2040.0,0.0
REGION,AGOSOLPRSAL3,AGOSOL,2040.0,0.0
REGION,AGOSOLPRSAL4,AGOSOL,2040.0,0.0
REGION,AGOSOLPRSAL5,AGOSOL,2040.0,0.0
REGION,AGOSOLPSP00X,AGOSOL,2040.0,0.0
REGION,AGOSOLPUP00X,AGOSOL,2040.0,0.0
REGION,AGOURNPWP01N,AGOURN,2040.0,0.0
REGION,AGOURNPWP01O,AGOURN,2040.0,0.0
REGION,AGOWINMGRID1,AGOWIN,2040.0,0.0
REGION,AGOWINOFP00X,AGOWIN,2040.0,0.0
REGION,AGOWINONP00X,AGOWIN,2040.0,0.0
REGION,BDIBIOCHC01N,BDIBIO,2040.0,0.0
REGION,BDIBIOCHP01N,BDIBIO,2040.0,0.0
REGION,BDIBIOCHP01O,BDIBIO,2040.0,0.0
REGION,BDIBIODIP00X,BDIBIO,2015.0,43.058
REGION,BDIBIODIP00X,BDIBIO,2016.0,42.8393
REGION,BDIBIODIP00X,BDIBIO,2017.0,42.8453
REGION,BDIBIODIP00X,BDIBIO,2018.0,42.8032
REGION,BDIBIODIP00X,BDIBIO,2019.0,47.2137
REGION,BDIBIODIP00X,BDIBIO,2020.0,45.7787
REGION,BDIBIODIP00X,BDIBIO,2021.0,49.3831
REGION,BDIBIODIP00X,BDIBIO,2022.0,53.2389
REGION,BDIBIODIP00X,BDIBIO,2023.0,57.3589
REGION,BDIBIODIP00X,BDIBIO,2024.0,61.7565
REGION,BDIBIODIP00X,BDIBIO,2025.0,67.6029
REGION,BDIBIODIP00X,BDIBIO,2026.0,73.9401
REGION,BDIBIODIP00X,BDIBIO,2027.0,80.8023
REGION,BDIBIODIP00X,BDIBIO,2028.0,88.2299
REGION,BDIBIODIP00X,BDIBIO,2029.0,96.2686
REGION,BDIBIODIP00X,BDIBIO,2030.0,105.0879
REGION,BDIBIODIP00X,BDIBIO,2031.0,114.6325
REGION,BDIBIODIP00X,BDIBIO,2032.0,124.9492
REGION,BDIBIODIP00X,BDIBIO,2033.0,136.0857
REGION,BDIBIODIP00X,BDIBIO,2034.0,148.0887
REGION,BDIBIODIP00X,BDIBIO,2035.0,161.0477
REGION,BDIBIODIP00X,BDIBIO,2036.0,174.9794
REGION,BDIBIODIP00X,BDIBIO,2037.0,189.9374
REGION,BDIBIODIP00X,BDIBIO,2038.0,205.9717
REGION,BDIBIODIP00X,BDIBIO,2039.0,223.1303
REGION,BDIBIODIP00X,BDIBIO,2040.0,241.7183
REGION,BDIBIOEMP00X,BDIBIO,2015.0,0.0091
REGION,BDIBIOEMP00X,BDIBIO,2016.0,0.0091
REGION,BDIBIOEMP00X,BDIBIO,2017.0,0.0091
REGION,BDIBIOEMP00X,BDIBIO,2018.0,0.0091
REGION,BDIBIOEMP00X,BDIBIO,2019.0,0.0091
REGION,BDIBIOEMP00X,BDIBIO,2020.0,0.0091
REGION,BDIBIOEMP00X,BDIBIO,2021.0,0.0091
REGION,BDIBIOEMP00X,BDIBIO,2022.0,0.0091
REGION,BDIBIOEMP00X,BDIBIO,2023.0,0.0091
REGION,BDIBIOEMP00X,BDIBIO,2024.0,0.0091
REGION,BDIBIOEMP00X,BDIBIO,2025.0,0.0091
REGION,BDIBIOEMP00X,BDIBIO,2026.0,0.0091
REGION,BDIBIOEMP00X,BDIBIO,2027.0,0.0091
REGION,BDIBIOEMP00X,BDIBIO,2028.0,0.0091
REGION,BDIBIOEMP00X,BDIBIO,2029.0,0.0091
REGION,BDIBIOEMP00X,BDIBIO,2030.0,0.0091
REGION,BDIBIOEMP00X,BDIBIO,2031.0,0.0091
REGION,BDIBIOEMP00X,BDIBIO,2032.0,0.0091
REGION,BDIBIOEMP00X,BDIBIO,2033.0,0.0091
REGION,BDIBIOEMP00X,BDIBIO,2034.0,0.0091
REGION,BDIBIOEMP00X,BDIBIO,2035.0,0.0091
REGION,BDIBIOEMP00X,BDIBIO,2036.0,0.0091
REGION,BDIBIOEMP00X,BDIBIO,2037.0,0.0091
REGION,BDIBIOEMP00X,BDIBIO,2038.0,0.0091
REGION,BDIBIOEMP00X,BDIBIO,2039.0,0.0091
REGION,BDIBIOEMP00X,BDIBIO,2040.0,0.0091
REGION,BDICO1DIP00X,BDICO1,2040.0,0.0
REGION,BDICO1R1P00X,BDICO2,2025.0,16.4532
REGION,BDICO1R1P00X,BDICO2,2026.0,17.3394
REGION,BDICO1R1P00X,BDICO2,2027.0,18.2126
REGION,BDICO1R1P00X,BDICO2,2028.0,19.0937
REGION,BDICO1R1P00X,BDICO2,2029.0,19.9801
REGION,BDICO1R1P00X,BDICO2,2030.0,21.067
REGION,BDICO1R1P00X,BDICO2,2031.0,22.1536
REGION,BDICO1R1P00X,BDICO2,2032.0,23.24
REGION,BDICO1R1P00X,BDICO2,2033.0,24.326
REGION,BDICO1R1P00X,BDICO2,2034.0,25.4117
REGION,BDICO1R1P00X,BDICO2,2035.0,26.7007
REGION,BDICO1R1P00X,BDICO2,2036.0,27.9893
REGION,BDICO1R1P00X,BDICO2,2037.0,29.2776
REGION,BDICO1R1P00X,BDICO2,2038.0,30.5658
REGION,BDICO1R1P00X,BDICO2,2039.0,31.8538
REGION,BDICO1R1P00X,BDICO2,2040.0,33.1964
REGION,BDICO1R2P00X,BDICO2,2040.0,0.0
REGION,BDICO1RCP00X,BDICO1,2025.0,16.6194
REGION,BDICO1RCP00X,BDICO1,2026.0,17.5145
REGION,BDICO1RCP00X,BDICO1,2027.0,18.3965
REGION,BDICO1RCP00X,BDICO1,2028.0,19.2866
REGION,BDICO1RCP00X,BDICO1,2029.0,20.182
REGION,BDICO1RCP00X,BDICO1,2030.0,21.2798
REGION,BDICO1RCP00X,BDICO1,2031.0,22.3774
REGION,BDICO1RCP00X,BDICO1,2032.0,23.4747
REGION,BDICO1RCP00X,BDICO1,2033.0,24.5717
REGION,BDICO1RCP00X,BDICO1,2034.0,25.6684
REGION,BDICO1RCP00X,BDICO1,2035.0,26.9704
REGION,BDICO1RCP00X,BDICO1,2036.0,28.272
REGION,BDICO1RCP00X,BDICO1,2037.0,29.5734
REGION,BDICO1RCP00X,BDICO1,2038.0,30.8745
REGION,BDICO1RCP00X,BDICO1,2039.0,32.1755
REGION,BDICO1RCP00X,BDICO1,2040.0,33.5317
REGION,BDICOADIP00X,BDICOA,2040.0,0.0
REGION,BDICOASCC01N,BDICOA,2040.0,0.0
REGION,BDICOASCP01N,BDICOA,2040.0,0.0
REGION,BDICOASCP01O,BDICOA,2040.0,0.0
REGION,BDIEL1TRP00X,BDIEL1,2015.0,0.8872
REGION,BDIEL1TRP00X,BDIEL1,2016.0,0.8883
REGION,BDIEL1TRP00X,BDIEL1,2017.0,0.915
REGION,BDIEL1TRP00X,BDIEL1,2018.0,1.126
REGION,BDIEL1TRP00X,BDIEL1,2019.0,1.1815
REGION,BDIEL1TRP00X,BDIEL1,2020.0,1.1876
REGION,BDIEL1TRP00X,BDIEL1,2021.0,1.5067
REGION,BDIEL1TRP00X,BDIEL1,2022.0,1.8227
REGION,BDIEL1TRP00X,BDIEL1,2023.0,2.1358
REGION,BDIEL1TRP00X,BDIEL1,2024.0,2.4467
REGION,BDIEL1TRP00X,BDIEL1,2025.0,2.8044
REGION,BDIEL1TRP00X,BDIEL1,2026.0,3.163
REGION,BDIEL1TRP00X,BDIEL1,2027.0,3.3687
REGION,BDIEL1TRP00X,BDIEL1,2028.0,3.5737
REGION,BDIEL1TRP00X,BDIEL1,2029.0,3.7782
REGION,BDIEL1TRP00X,BDIEL1,2030.0,3.9937
REGION,BDIEL1TRP00X,BDIEL1,2031.0,4.178
REGION,BDIEL1TRP00X,BDIEL1,2032.0,4.367
REGION,BDIEL1TRP00X,BDIEL1,2033.0,4.4879
REGION,BDIEL1TRP00X,BDIEL1,2034.0,4.6137
REGION,BDIEL1TRP00X,BDIEL1,2035.0,4.7465
REGION,BDIEL1TRP00X,BDIEL1,2036.0,4.8847
REGION,BDIEL1TRP00X,BDIEL1,2037.0,5.0286
REGION,BDIEL1TRP00X,BDIEL1,2038.0,5.1785
REGION,BDIEL1TRP00X,BDIEL1,2039.0,5.3276
REGION,BDIEL1TRP00X,BDIEL1,2040.0,5.482
REGION,BDIEL2DIP00X,BDIEL2,2015.0,0.8428
REGION,BDIEL2DIP00X,BDIEL2,2016.0,0.8438
REGION,BDIEL2DIP00X,BDIEL2,2017.0,0.8692
REGION,BDIEL2DIP00X,BDIEL2,2018.0,1.0697
REGION,BDIEL2DIP00X,BDIEL2,2019.0,1.1224
REGION,BDIEL2DIP00X,BDIEL2,2020.0,1.1282
REGION,BDIEL2DIP00X,BDIEL2,2021.0,1.1572
REGION,BDIEL2DIP00X,BDIEL2,2022.0,1.1833
REGION,BDIEL2DIP00X,BDIEL2,2023.0,1.2066
REGION,BDIEL2DIP00X,BDIEL2,2024.0,1.2278
REGION,BDIEL2DIP00X,BDIEL2,2025.0,1.2935
REGION,BDIEL2DIP00X,BDIEL2,2026.0,1.36
REGION,BDIEL2DIP00X,BDIEL2,2027.0,1.4294
REGION,BDIEL2DIP00X,BDIEL2,2028.0,1.498
REGION,BDIEL2DIP00X,BDIEL2,2029.0,1.5662
REGION,BDIEL2DIP00X,BDIEL2,2030.0,1.6449
REGION,BDIEL2DIP00X,BDIEL2,2031.0,1.7236
REGION,BDIEL2DIP00X,BDIEL2,2032.0,1.8026
REGION,BDIEL2DIP00X,BDIEL2,2033.0,1.8123
REGION,BDIEL2DIP00X,BDIEL2,2034.0,1.822
REGION,BDIEL2DIP00X,BDIEL2,2035.0,1.8334
REGION,BDIEL2DIP00X,BDIEL2,2036.0,1.8448
REGION,BDIEL2DIP00X,BDIEL2,2037.0,1.8562
REGION,BDIEL2DIP00X,BDIEL2,2038.0,1.8677
REGION,BDIEL2DIP00X,BDIEL2,2039.0,1.8726
REGION,BDIEL2DIP00X,BDIEL2,2040.0,1.8764
REGION,BDIEL3DIP00X,BDIEL2,2021.0,0.2741
REGION,BDIEL3DIP00X,BDIEL2,2022.0,0.5483
REGION,BDIEL3DIP00X,BDIEL2,2023.0,0.8224
REGION,BDIEL3DIP00X,BDIEL2,2024.0,1.0966
REGION,BDIEL3DIP00X,BDIEL2,2025.0,1.3707
REGION,BDIEL3DIP00X,BDIEL2,2026.0,1.6448
REGION,BDIEL3DIP00X,BDIEL2,2027.0,1.7709
REGION,BDIEL3DIP00X,BDIEL2,2028.0,1.897
REGION,BDIEL3DIP00X,BDIEL2,2029.0,2.0231
REGION,BDIEL3DIP00X,BDIEL2,2030.0,2.1491
REGION,BDIEL3DIP00X,BDIEL2,2031.0,2.2454
REGION,BDIEL3DIP00X,BDIEL2,2032.0,2.3461
REGION,BDIEL3DIP00X,BDIEL2,2033.0,2.4512
REGION,BDIEL3DIP00X,BDIEL2,2034.0,2.561
REGION,BDIEL3DIP00X,BDIEL2,2035.0,2.6758
REGION,BDIEL3DIP00X,BDIEL2,2036.0,2.7957
REGION,BDIEL3DIP00X,BDIEL2,2037.0,2.921
REGION,BDIEL3DIP00X,BDIEL2,2038.0,3.0518
REGION,BDIEL3DIP00X,BDIEL2,2039.0,3.1886
REGION,BDIEL3DIP00X,BDIEL2,2040.0,3.3315
REGION,BDIEL4DIP00X,BDIEL3,2040.0,0.0
REGION,BDIELRWABP00,BDIEL1,2015.0,0.0816
REGION,BDIELRWABP00,BDIEL1,2016.0,0.1016
REGION,BDIELRWABP00,BDIEL1,2017.0,0.0763
REGION,BDIELRWABP00,BDIEL1,2018.0,0.2134
REGION,BDIELRWABP00,BDIEL1,2040.0,0.0
REGION,BDIELRWABP00,RWAEL1,2021.0,0.3848
REGION,BDIELRWABP00,RWAEL1,2023.0,0.201
REGION,BDIELRWABP00,RWAEL1,2024.0,0.1091
REGION,BDIELRWABP00,RWAEL1,2025.0,0.3694
REGION,BDIELRWABP00,RWAEL1,2026.0,0.2359
REGION,BDIELRWABP00,RWAEL1,2027.0,0.1515
REGION,BDIELRWABP00,RWAEL1,2030.0,0.16
REGION,BDIELRWABP00,RWAEL1,2031.0,0.1823
REGION,BDIELRWABP00,RWAEL1,2032.0,0.201
REGION,BDIELRWABP00,RWAEL1,2033.0,0.201
REGION,BDIELRWABP00,RWAEL1,2034.0,0.201
REGION,BDIELRWABP00,RWAEL1,2035.0,0.201
REGION,BDIELRWABP00,RWAEL1,2036.0,0.201
REGION,BDIELRWABP00,RWAEL1,2037.0,0.2203
REGION,BDIELRWABP00,RWAEL1,2038.0,0.2837
REGION,BDIELRWABP00,RWAEL1,2039.0,0.1726
REGION,BDIELRWABP00,RWAEL1,2040.0,0.4348
REGION,BDIHFODIP00X,BDIHFO,2015.0,0.0635
REGION,BDIHFODIP00X,BDIHFO,2016.0,0.0695
REGION,BDIHFODIP00X,BDIHFO,2017.0,0.0755
REGION,BDIHFODIP00X,BDIHFO,2018.0,0.0815
REGION,BDIHFODIP00X,BDIHFO,2019.0,0.0858
REGION,BDIHFODIP00X,BDIHFO,2020.0,0.0998
REGION,BDIHFODIP00X,BDIHFO,2021.0,0.1136
REGION,BDIHFODIP00X,BDIHFO,2022.0,0.1273
REGION,BDIHFODIP00X,BDIHFO,2023.0,0.1411
REGION,BDIHFODIP00X,BDIHFO,2024.0,0.1548
REGION,BDIHFODIP00X,BDIHFO,2025.0,0.1637
REGION,BDIHFODIP00X,BDIHFO,2026.0,0.1726
REGION,BDIHFODIP00X,BDIHFO,2027.0,0.1815
REGION,BDIHFODIP00X,BDIHFO,2028.0,0.1904
REGION,BDIHFODIP00X,BDIHFO,2029.0,0.1993
REGION,BDIHFODIP00X,BDIHFO,2030.0,0.2102
REGION,BDIHFODIP00X,BDIHFO,2031.0,0.2212
REGION,BDIHFODIP00X,BDIHFO,2032.0,0.2321
REGION,BDIHFODIP00X,BDIHFO,2033.0,0.243
REGION,BDIHFODIP00X,BDIHFO,2034.0,0.2539
REGION,BDIHFODIP00X,BDIHFO,2035.0,0.2668
REGION,BDIHFODIP00X,BDIHFO,2036.0,0.2797
REGION,BDIHFODIP00X,BDIHFO,2037.0,0.2926
REGION,BDIHFODIP00X,BDIHFO,2038.0,0.3056
REGION,BDIHFODIP00X,BDIHFO,2039.0,0.3185
REGION,BDIHFODIP00X,BDIHFO,2040.0,0.332
REGION,BDIHFOGCP01N,BDIHFO,2025.0,0.0005
REGION,BDIHFOGCP01N,BDIHFO,2026.0,0.0005
REGION,BDIHFOGCP01N,BDIHFO,2027.0,0.0005
REGION,BDIHFOGCP01N,BDIHFO,2028.0,0.0005
REGION,BDIHFOGCP01N,BDIHFO,2029.0,0.0005
REGION,BDIHFOGCP01N,BDIHFO,2030.0,0.0004
REGION,BDIHFOGCP01N,BDIHFO,2031.0,0.0004
REGION,BDIHFOGCP01N,BDIHFO,2032.0,0.0003
REGION,BDIHFOGCP01N,BDIHFO,2033.0,0.0003
REGION,BDIHFOGCP01N,BDIHFO,2034.0,0.0002
REGION,BDIHFOGCP01N,BDIHFO,2035.0,0.0002
REGION,BDIHFOGCP01N,BDIHFO,2036.0,0.0002
REGION,BDIHFOGCP01N,BDIHFO,2037.0,0.0002
REGION,BDIHFOGCP01N,BDIHFO,2038.0,0.0001
REGION,BDIHFOGCP01N,BDIHFO,2039.0,0.0001
REGION,BDIHFOGCP01N,BDIHFO,2040.0,0.0001
REGION,BDIHFOGCP01O,BDIHFO,2040.0,0.0
REGION,BDILFODIP00X,BDILFO,2015.0,6.2912
REGION,BDILFODIP00X,BDILFO,2016.0,6.8831
REGION,BDILFODIP00X,BDILFO,2017.0,7.475
REGION,BDILFODIP00X,BDILFO,2018.0,8.0669
REGION,BDILFODIP00X,BDILFO,2019.0,8.4972
REGION,BDILFODIP00X,BDILFO,2020.0,9.8829
REGION,BDILFODIP00X,BDILFO,2021.0,11.2433
REGION,BDILFODIP00X,BDILFO,2022.0,12.6039
REGION,BDILFODIP00X,BDILFO,2023.0,13.9649
REGION,BDILFODIP00X,BDILFO,2024.0,15.3261
REGION,BDILFODIP00X,BDILFO,2025.0,16.2075
REGION,BDILFODIP00X,BDILFO,2026.0,17.0891
REGION,BDILFODIP00X,BDILFO,2027.0,17.9709
REGION,BDILFODIP00X,BDILFO,2028.0,18.8527
REGION,BDILFODIP00X,BDILFO,2029.0,19.7345
REGION,BDILFODIP00X,BDILFO,2030.0,20.8147
REGION,BDILFODIP00X,BDILFO,2031.0,21.8946
REGION,BDILFODIP00X,BDILFO,2032.0,22.9742
REGION,BDILFODIP00X,BDILFO,2033.0,24.0536
REGION,BDILFODIP00X,BDILFO,2034.0,25.1326
REGION,BDILFODIP00X,BDILFO,2035.0,26.4128
REGION,BDILFODIP00X,BDILFO,2036.0,27.6927
REGION,BDILFODIP00X,BDILFO,2037.0,28.9723
REGION,BDILFODIP00X,BDILFO,2038.0,30.2518
REGION,BDILFODIP00X,BDILFO,2039.0,31.5311
REGION,BDILFODIP00X,BDILFO,2040.0,32.8645
REGION,BDILFOMGRID1,BDILFO,2040.0,0.0
REGION,BDILFORCP00X,BDILFO,2016.0,0.0001
REGION,BDILFORCP00X,BDILFO,2017.0,0.0133
REGION,BDILFORCP00X,BDILFO,2018.0,0.0168
REGION,BDILFORCP00X,BDILFO,2019.0,0.0178
REGION,BDILFORCP00X,BDILFO,2020.0,0.018
REGION,BDILFORCP00X,BDILFO,2021.0,0.0186
REGION,BDILFORCP00X,BDILFO,2022.0,0.0186
REGION,BDILFORCP00X,BDILFO,2023.0,0.0186
REGION,BDILFORCP00X,BDILFO,2024.0,0.0186
REGION,BDILFORCP00X,BDILFO,2025.0,0.0186
REGION,BDILFORCP00X,BDILFO,2026.0,0.0185
REGION,BDILFORCP00X,BDILFO,2027.0,0.0053
REGION,BDILFORCP00X,BDILFO,2040.0,0.0
REGION,BDILFORCP01N,BDILFO,2040.0,0.0
REGION,BDILFORCP01O,BDILFO,2015.0,0.0834
REGION,BDILFORCP01O,BDILFO,2016.0,0.0834
REGION,BDILFORCP01O,BDILFO,2017.0,0.0834
REGION,BDILFORCP01O,BDILFO,2018.0,0.0834
REGION,BDILFORCP01O,BDILFO,2019.0,0.0834
REGION,BDILFORCP01O,BDILFO,2020.0,0.0834
REGION,BDILFORCP01O,BDILFO,2021.0,0.0792
REGION,BDILFORCP01O,BDILFO,2022.0,0.0751
REGION,BDILFORCP01O,BDILFO,2023.0,0.0709
REGION,BDILFORCP01O,BDILFO,2024.0,0.0667
REGION,BDILFORCP01O,BDILFO,2025.0,0.0625
REGION,BDILFORCP01O,BDILFO,2026.0,0.0584
REGION,BDILFORCP01O,BDILFO,2027.0,0.0542
REGION,BDILFORCP01O,BDILFO,2028.0,0.05
REGION,BDILFORCP01O,BDILFO,2029.0,0.0459
REGION,BDILFORCP01O,BDILFO,2030.0,0.0417
REGION,BDILFORCP01O,BDILFO,2031.0,0.0375
REGION,BDILFORCP01O,BDILFO,2032.0,0.0334
REGION,BDILFORCP01O,BDILFO,2033.0,0.0292
REGION,BDILFORCP01O,BDILFO,2034.0,0.025
REGION,BDILFORCP01O,BDILFO,2035.0,0.0208
REGION,BDILFORCP01O,BDILFO,2036.0,0.0167
REGION,BDILFORCP01O,BDILFO,2037.0,0.0125
REGION,BDILFORCP01O,BDILFO,2038.0,0.0083
REGION,BDILFORCP01O,BDILFO,2039.0,0.0042
REGION,BDILFORCP01O,BDILFO,2040.0,0.0
REGION,BDILFOSALON1,BDILFO,2040.0,0.0
REGION,BDILNGEXP00X,BDIGAS,2040.0,0.0
REGION,BDINGACCC01N,BDIGAS,2040.0,0.0
REGION,BDINGACCP01N,BDIGAS,2040.0,0.0
REGION,BDINGACCP01O,BDIGAS,2040.0,0.0
REGION,BDINGADIP00X,BDIGAS,2040.0,0.0
REGION,BDINGAGCP01N,BDIGAS,2040.0,0.0
REGION,BDINGAGCP01O,BDIGAS,2040.0,0.0
REGION,BDISOLCNP01X,BDISOL,2040.0,0.0
REGION,BDISOLCSP01X,BDISOL,2040.0,0.0
REGION,BDISOLMGRID1,BDISOL,2040.0,0.0
REGION,BDISOLPRP00X,BDISOL,2015.0,0.0159
REGION,BDISOLPRP00X,BDISOL,2016.0,0.0212
REGION,BDISOLPRP00X,BDISOL,2017.0,0.0265
REGION,BDISOLPRP00X,BDISOL,2018.0,0.0265
REGION,BDISOLPRP00X,BDISOL,2019.0,0.0265
REGION,BDISOLPRP00X,BDISOL,2020.0,0.0257
REGION,BDISOLPRP00X,BDISOL,2021.0,0.0249
REGION,BDISOLPRP00X,BDISOL,2022.0,0.0241
REGION,BDISOLPRP00X,BDISOL,2023.0,0.0233
REGION,BDISOLPRP00X,BDISOL,2024.0,0.0225
REGION,BDISOLPRP00X,BDISOL,2025.0,0.0217
REGION,BDISOLPRP00X,BDISOL,2026.0,0.0209
REGION,BDISOLPRP00X,BDISOL,2027.0,0.0201
REGION,BDISOLPRP00X,BDISOL,2028.0,0.0193
REGION,BDISOLPRP00X,BDISOL,2029.0,0.0185
REGION,BDISOLPRP00X,BDISOL,2030.0,0.0177
