r,t,e,y,AnnualTechnologyEmission
REGION,COGHYDLSP00X,COGCO2,2034.0,0.0006
REGION,COGHYDLSP00X,COGCO2,2035.0,0.0006
REGION,COGHYDLSP00X,COGCO2,2036.0,0.0006
REGION,COGHYDLSP00X,COGCO2,2037.0,0.0006
REGION,COGHYDLSP00X,COGCO2,2038.0,0.0006
REGION,COGHYDLSP00X,COGCO2,2039.0,0.0006
REGION,COGHYDLSP00X,COGCO2,2040.0,0.0006
REGION,COGHYDMSP00X,COGCO2,2015.0,0.0004
REGION,COGHYDMSP00X,COGCO2,2016.0,0.0004
REGION,COGHYDMSP00X,COGCO2,2017.0,0.0004
REGION,COGHYDMSP00X,COGCO2,2018.0,0.0004
REGION,COGHYDMSP00X,COGCO2,2019.0,0.0004
REGION,COGHYDMSP00X,COGCO2,2020.0,0.0004
REGION,COGHYDMSP00X,COGCO2,2021.0,0.0004
REGION,COGHYDMSP00X,COGCO2,2022.0,0.0004
REGION,COGHYDMSP00X,COGCO2,2023.0,0.0004
REGION,COGHYDMSP00X,COGCO2,2024.0,0.0004
REGION,COGHYDMSP00X,COGCO2,2025.0,0.0004
REGION,COGHYDMSP00X,COGCO2,2026.0,0.0004
REGION,COGHYDMSP00X,COGCO2,2027.0,0.0004
REGION,COGHYDMSP00X,COGCO2,2028.0,0.0004
REGION,COGHYDMSP00X,COGCO2,2029.0,0.0004
REGION,COGHYDMSP00X,COGCO2,2030.0,0.0004
REGION,COGHYDMSP00X,COGCO2,2031.0,0.0004
REGION,COGHYDMSP00X,COGCO2,2032.0,0.0004
REGION,COGHYDMSP00X,COGCO2,2033.0,0.0004
REGION,COGHYDMSP00X,COGCO2,2034.0,0.0004
REGION,COGHYDMSP00X,COGCO2,2035.0,0.0004
REGION,COGHYDMSP00X,COGCO2,2036.0,0.0004
REGION,COGHYDMSP00X,COGCO2,2037.0,0.0004
REGION,COGHYDMSP00X,COGCO2,2038.0,0.0004
REGION,COGHYDMSP00X,COGCO2,2039.0,0.0004
REGION,COGHYDMSP00X,COGCO2,2040.0,0.0004
REGION,COGHYDSSP00X,COGCO2,2017.0,0.0
REGION,COGHYDSSP00X,COGCO2,2018.0,0.0
REGION,COGHYDSSP00X,COGCO2,2019.0,0.0
REGION,COGHYDSSP00X,COGCO2,2020.0,0.0
REGION,COGHYDSSP00X,COGCO2,2021.0,0.0
REGION,COGHYDSSP00X,COGCO2,2022.0,0.0
REGION,COGHYDSSP00X,COGCO2,2023.0,0.0
REGION,COGHYDSSP00X,COGCO2,2024.0,0.0
REGION,COGHYDSSP00X,COGCO2,2025.0,0.0
REGION,COGHYDSSP00X,COGCO2,2026.0,0.0
REGION,COGHYDSSP00X,COGCO2,2027.0,0.0
REGION,COGHYDSSP00X,COGCO2,2028.0,0.0
REGION,COGHYDSSP00X,COGCO2,2029.0,0.0
REGION,COGHYDSSP00X,COGCO2,2030.0,0.0
REGION,COGHYDSSP00X,COGCO2,2031.0,0.0
REGION,COGHYDSSP00X,COGCO2,2032.0,0.0
REGION,COGHYDSSP00X,COGCO2,2033.0,0.0
REGION,COGHYDSSP00X,COGCO2,2034.0,0.0
REGION,COGHYDSSP00X,COGCO2,2035.0,0.0
REGION,COGHYDSSP00X,COGCO2,2036.0,0.0
REGION,COGHYDSSP00X,COGCO2,2037.0,0.0
REGION,COGHYDSSP00X,COGCO2,2038.0,0.0
REGION,COGHYDSSP00X,COGCO2,2039.0,0.0
REGION,COGHYDSSP00X,COGCO2,2040.0,0.0
REGION,COGLFOMGRID1,COGCO2,2040.0,0.0
REGION,COGLFORCP00X,COGCO2,2015.0,0.1293
REGION,COGLFORCP00X,COGCO2,2016.0,0.2145
REGION,COGLFORCP00X,COGCO2,2017.0,0.2802
REGION,COGLFORCP00X,COGCO2,2018.0,0.295
REGION,COGLFORCP00X,COGCO2,2019.0,0.3478
REGION,COGLFORCP00X,COGCO2,2020.0,0.3893
REGION,COGLFORCP00X,COGCO2,2021.0,0.081
REGION,COGLFORCP00X,COGCO2,2022.0,0.0487
REGION,COGLFORCP00X,COGCO2,2023.0,0.0181
REGION,COGLFORCP00X,COGCO2,2027.0,0.0002
REGION,COGLFORCP00X,COGCO2,2040.0,0.0
REGION,COGLFORCP01N,COGCO2,2040.0,0.0
REGION,COGLFORCP01O,COGCO2,2015.0,0.0299
REGION,COGLFORCP01O,COGCO2,2016.0,0.0299
REGION,COGLFORCP01O,COGCO2,2017.0,0.0299
REGION,COGLFORCP01O,COGCO2,2018.0,0.0299
REGION,COGLFORCP01O,COGCO2,2019.0,0.0299
REGION,COGLFORCP01O,COGCO2,2020.0,0.0299
REGION,COGLFORCP01O,COGCO2,2021.0,0.0284
REGION,COGLFORCP01O,COGCO2,2022.0,0.0269
REGION,COGLFORCP01O,COGCO2,2023.0,0.0254
REGION,COGLFORCP01O,COGCO2,2024.0,0.0239
REGION,COGLFORCP01O,COGCO2,2025.0,0.0225
REGION,COGLFORCP01O,COGCO2,2026.0,0.021
REGION,COGLFORCP01O,COGCO2,2027.0,0.0195
REGION,COGLFORCP01O,COGCO2,2028.0,0.018
REGION,COGLFORCP01O,COGCO2,2029.0,0.0165
REGION,COGLFORCP01O,COGCO2,2030.0,0.015
REGION,COGLFORCP01O,COGCO2,2031.0,0.0135
REGION,COGLFORCP01O,COGCO2,2032.0,0.012
REGION,COGLFORCP01O,COGCO2,2033.0,0.0105
REGION,COGLFORCP01O,COGCO2,2034.0,0.009
REGION,COGLFORCP01O,COGCO2,2035.0,0.0075
REGION,COGLFORCP01O,COGCO2,2036.0,0.006
REGION,COGLFORCP01O,COGCO2,2037.0,0.0045
REGION,COGLFORCP01O,COGCO2,2038.0,0.003
REGION,COGLFORCP01O,COGCO2,2039.0,0.0015
REGION,COGLFORCP01O,COGCO2,2040.0,0.0
REGION,COGLFOSALON1,COGCO2,2040.0,0.0
REGION,COGNGACCC01N,COGCO2,2040.0,0.0
REGION,COGNGACCP01N,COGCO2,2020.0,0.3129
REGION,COGNGACCP01N,COGCO2,2021.0,0.3902
REGION,COGNGACCP01N,COGCO2,2022.0,0.4841
REGION,COGNGACCP01N,COGCO2,2023.0,0.6467
REGION,COGNGACCP01N,COGCO2,2024.0,0.7722
REGION,COGNGACCP01N,COGCO2,2025.0,0.8384
REGION,COGNGACCP01N,COGCO2,2026.0,0.9888
REGION,COGNGACCP01N,COGCO2,2027.0,1.0614
REGION,COGNGACCP01N,COGCO2,2028.0,1.111
REGION,COGNGACCP01N,COGCO2,2029.0,1.1651
REGION,COGNGACCP01N,COGCO2,2030.0,1.1896
REGION,COGNGACCP01N,COGCO2,2031.0,1.3415
REGION,COGNGACCP01N,COGCO2,2032.0,1.4316
REGION,COGNGACCP01N,COGCO2,2033.0,1.445
REGION,COGNGACCP01N,COGCO2,2034.0,1.5374
REGION,COGNGACCP01N,COGCO2,2035.0,1.635
REGION,COGNGACCP01N,COGCO2,2036.0,1.7204
REGION,COGNGACCP01N,COGCO2,2037.0,1.7806
REGION,COGNGACCP01N,COGCO2,2038.0,1.842
REGION,COGNGACCP01N,COGCO2,2039.0,1.872
REGION,COGNGACCP01N,COGCO2,2040.0,1.8946
REGION,COGNGACCP01O,COGCO2,2040.0,0.0
REGION,COGNGAGCP01N,COGCO2,2040.0,0.0
REGION,COGNGAGCP01O,COGCO2,2015.0,0.4673
REGION,COGNGAGCP01O,COGCO2,2016.0,0.408
REGION,COGNGAGCP01O,COGCO2,2017.0,0.4038
REGION,COGNGAGCP01O,COGCO2,2018.0,0.4038
REGION,COGNGAGCP01O,COGCO2,2019.0,0.5791
REGION,COGNGAGCP01O,COGCO2,2020.0,0.2737
REGION,COGNGAGCP01O,COGCO2,2021.0,0.26
REGION,COGNGAGCP01O,COGCO2,2022.0,0.2463
REGION,COGNGAGCP01O,COGCO2,2023.0,0.2326
REGION,COGNGAGCP01O,COGCO2,2024.0,0.3077
REGION,COGNGAGCP01O,COGCO2,2025.0,0.315
REGION,COGNGAGCP01O,COGCO2,2026.0,0.3287
REGION,COGNGAGCP01O,COGCO2,2027.0,0.3085
REGION,COGNGAGCP01O,COGCO2,2028.0,0.3308
REGION,COGNGAGCP01O,COGCO2,2029.0,0.2889
REGION,COGNGAGCP01O,COGCO2,2030.0,0.2851
REGION,COGNGAGCP01O,COGCO2,2031.0,0.2326
REGION,COGNGAGCP01O,COGCO2,2032.0,0.228
REGION,COGNGAGCP01O,COGCO2,2033.0,0.1995
REGION,COGNGAGCP01O,COGCO2,2034.0,0.1623
REGION,COGNGAGCP01O,COGCO2,2035.0,0.1341
REGION,COGNGAGCP01O,COGCO2,2036.0,0.0666
REGION,COGNGAGCP01O,COGCO2,2037.0,0.064
REGION,COGNGAGCP01O,COGCO2,2038.0,0.0389
REGION,COGNGAGCP01O,COGCO2,2039.0,0.0137
REGION,COGNGAGCP01O,COGCO2,2040.0,0.0
REGION,COGSOLCNP01X,COGCO2,2040.0,0.0
REGION,COGSOLCSP01X,COGCO2,2040.0,0.0
REGION,COGSOLMGRID1,COGCO2,2040.0,0.0
REGION,COGSOLPRP00X,COGCO2,2015.0,0.0
REGION,COGSOLPRP00X,COGCO2,2016.0,0.0
REGION,COGSOLPRP00X,COGCO2,2017.0,0.0
REGION,COGSOLPRP00X,COGCO2,2018.0,0.0
REGION,COGSOLPRP00X,COGCO2,2019.0,0.0
REGION,COGSOLPRP00X,COGCO2,2020.0,0.0
REGION,COGSOLPRP00X,COGCO2,2021.0,0.0
REGION,COGSOLPRP00X,COGCO2,2022.0,0.0
REGION,COGSOLPRP00X,COGCO2,2023.0,0.0
REGION,COGSOLPRP00X,COGCO2,2024.0,0.0
REGION,COGSOLPRP00X,COGCO2,2025.0,0.0
REGION,COGSOLPRP00X,COGCO2,2026.0,0.0
REGION,COGSOLPRP00X,COGCO2,2027.0,0.0
REGION,COGSOLPRP00X,COGCO2,2028.0,0.0
REGION,COGSOLPRP00X,COGCO2,2029.0,0.0
REGION,COGSOLPRP00X,COGCO2,2030.0,0.0
REGION,COGSOLPRP00X,COGCO2,2031.0,0.0
REGION,COGSOLPRP00X,COGCO2,2032.0,0.0
REGION,COGSOLPRP00X,COGCO2,2033.0,0.0
REGION,COGSOLPRP00X,COGCO2,2034.0,0.0
REGION,COGSOLPRP00X,COGCO2,2035.0,0.0
REGION,COGSOLPRP00X,COGCO2,2036.0,0.0
REGION,COGSOLPRP00X,COGCO2,2037.0,0.0
REGION,COGSOLPRP00X,COGCO2,2038.0,0.0
REGION,COGSOLPRP00X,COGCO2,2039.0,0.0
REGION,COGSOLPRP00X,COGCO2,2040.0,0.0
REGION,COGSOLPRSAL1,COGCO2,2040.0,0.0
REGION,COGSOLPRSAL2,COGCO2,2040.0,0.0
REGION,COGSOLPRSAL3,COGCO2,2040.0,0.0
REGION,COGSOLPRSAL4,COGCO2,2040.0,0.0
REGION,COGSOLPRSAL5,COGCO2,2040.0,0.0
REGION,COGSOLPSP00X,COGCO2,2028.0,0.0
REGION,COGSOLPSP00X,COGCO2,2029.0,0.0
REGION,COGSOLPSP00X,COGCO2,2030.0,0.0
REGION,COGSOLPSP00X,COGCO2,2031.0,0.0
REGION,COGSOLPSP00X,COGCO2,2032.0,0.0
REGION,COGSOLPSP00X,COGCO2,2033.0,0.0
REGION,COGSOLPSP00X,COGCO2,2034.0,0.0
REGION,COGSOLPSP00X,COGCO2,2035.0,0.0
REGION,COGSOLPSP00X,COGCO2,2036.0,0.0
REGION,COGSOLPSP00X,COGCO2,2037.0,0.0
REGION,COGSOLPSP00X,COGCO2,2038.0,0.0
REGION,COGSOLPSP00X,COGCO2,2039.0,0.0
REGION,COGSOLPSP00X,COGCO2,2040.0,0.0
REGION,COGSOLPUP00X,COGCO2,2040.0,0.0
REGION,COGURNPWP01N,COGCO2,2040.0,0.0
REGION,COGURNPWP01O,COGCO2,2040.0,0.0
REGION,COGWINOFP00X,COGCO2,2040.0,0.0
REGION,COGWINONP00X,COGCO2,2040.0,0.0
REGION,DJIBIOCHC01N,DJICO2,2040.0,0.0
REGION,DJIBIOCHP01N,DJICO2,2040.0,0.0
REGION,DJIBIOCHP01O,DJICO2,2040.0,0.0
REGION,DJICOASCC01N,DJICO2,2040.0,0.0
REGION,DJICOASCP01N,DJICO2,2040.0,0.0
REGION,DJICOASCP01O,DJICO2,2040.0,0.0
REGION,DJIGEOCVP01N,DJICO2,2021.0,0.0058
REGION,DJIGEOCVP01N,DJICO2,2022.0,0.0058
REGION,DJIGEOCVP01N,DJICO2,2023.0,0.0058
REGION,DJIGEOCVP01N,DJICO2,2024.0,0.0058
REGION,DJIGEOCVP01N,DJICO2,2025.0,0.0058
REGION,DJIGEOCVP01N,DJICO2,2026.0,0.0058
REGION,DJIGEOCVP01N,DJICO2,2027.0,0.0058
REGION,DJIGEOCVP01N,DJICO2,2028.0,0.0058
REGION,DJIGEOCVP01N,DJICO2,2029.0,0.0058
REGION,DJIGEOCVP01N,DJICO2,2030.0,0.0058
REGION,DJIGEOCVP01N,DJICO2,2031.0,0.0058
REGION,DJIGEOCVP01N,DJICO2,2032.0,0.0058
REGION,DJIGEOCVP01N,DJICO2,2033.0,0.0058
REGION,DJIGEOCVP01N,DJICO2,2034.0,0.0058
REGION,DJIGEOCVP01N,DJICO2,2035.0,0.0058
REGION,DJIGEOCVP01N,DJICO2,2036.0,0.0058
REGION,DJIGEOCVP01N,DJICO2,2037.0,0.0058
REGION,DJIGEOCVP01N,DJICO2,2038.0,0.0058
REGION,DJIGEOCVP01N,DJICO2,2039.0,0.0101
REGION,DJIGEOCVP01N,DJICO2,2040.0,0.029
REGION,DJIGEOCVP01O,DJICO2,2040.0,0.0
REGION,DJIHFOGCP01N,DJICO2,2040.0,0.0
REGION,DJIHFOGCP01O,DJICO2,2015.0,0.0853
REGION,DJIHFOGCP01O,DJICO2,2016.0,0.0853
REGION,DJIHFOGCP01O,DJICO2,2017.0,0.0853
REGION,DJIHFOGCP01O,DJICO2,2018.0,0.0853
REGION,DJIHFOGCP01O,DJICO2,2019.0,0.0853
REGION,DJIHFOGCP01O,DJICO2,2020.0,0.0853
REGION,DJIHFOGCP01O,DJICO2,2021.0,0.081
REGION,DJIHFOGCP01O,DJICO2,2022.0,0.0768
REGION,DJIHFOGCP01O,DJICO2,2023.0,0.0725
REGION,DJIHFOGCP01O,DJICO2,2024.0,0.0682
REGION,DJIHFOGCP01O,DJICO2,2025.0,0.064
REGION,DJIHFOGCP01O,DJICO2,2026.0,0.0597
REGION,DJIHFOGCP01O,DJICO2,2027.0,0.0554
REGION,DJIHFOGCP01O,DJICO2,2028.0,0.0512
REGION,DJIHFOGCP01O,DJICO2,2029.0,0.0469
REGION,DJIHFOGCP01O,DJICO2,2030.0,0.0888
REGION,DJIHFOGCP01O,DJICO2,2031.0,0.08
REGION,DJIHFOGCP01O,DJICO2,2032.0,0.0711
REGION,DJIHFOGCP01O,DJICO2,2033.0,0.0622
REGION,DJIHFOGCP01O,DJICO2,2034.0,0.0533
REGION,DJIHFOGCP01O,DJICO2,2035.0,0.0444
REGION,DJIHFOGCP01O,DJICO2,2036.0,0.0355
REGION,DJIHFOGCP01O,DJICO2,2037.0,0.0134
REGION,DJIHFOGCP01O,DJICO2,2038.0,0.0089
REGION,DJIHFOGCP01O,DJICO2,2039.0,0.0043
REGION,DJIHFOGCP01O,DJICO2,2040.0,0.0
REGION,DJIHYDLSP00X,DJICO2,2040.0,0.0
REGION,DJIHYDMSP00X,DJICO2,2040.0,0.0
REGION,DJIHYDSSP00X,DJICO2,2040.0,0.0
REGION,DJILFOMGRID1,DJICO2,2040.0,0.0
REGION,DJILFORCP00X,DJICO2,2017.0,0.0022
REGION,DJILFORCP00X,DJICO2,2018.0,0.0023
REGION,DJILFORCP00X,DJICO2,2019.0,0.0024
REGION,DJILFORCP00X,DJICO2,2020.0,0.0024
REGION,DJILFORCP00X,DJICO2,2021.0,0.0024
REGION,DJILFORCP00X,DJICO2,2022.0,0.0024
REGION,DJILFORCP00X,DJICO2,2023.0,0.0024
REGION,DJILFORCP00X,DJICO2,2024.0,0.0024
REGION,DJILFORCP00X,DJICO2,2025.0,0.0024
REGION,DJILFORCP00X,DJICO2,2026.0,0.0024
REGION,DJILFORCP00X,DJICO2,2027.0,0.0002
REGION,DJILFORCP00X,DJICO2,2040.0,0.0
REGION,DJILFORCP01N,DJICO2,2040.0,0.0
REGION,DJILFORCP01O,DJICO2,2015.0,0.0675
REGION,DJILFORCP01O,DJICO2,2016.0,0.0675
REGION,DJILFORCP01O,DJICO2,2017.0,0.0675
REGION,DJILFORCP01O,DJICO2,2018.0,0.0675
REGION,DJILFORCP01O,DJICO2,2019.0,0.0675
REGION,DJILFORCP01O,DJICO2,2020.0,0.0675
REGION,DJILFORCP01O,DJICO2,2021.0,0.0641
REGION,DJILFORCP01O,DJICO2,2022.0,0.0608
REGION,DJILFORCP01O,DJICO2,2023.0,0.0574
REGION,DJILFORCP01O,DJICO2,2024.0,0.054
REGION,DJILFORCP01O,DJICO2,2025.0,0.0506
REGION,DJILFORCP01O,DJICO2,2026.0,0.0473
REGION,DJILFORCP01O,DJICO2,2027.0,0.0439
REGION,DJILFORCP01O,DJICO2,2028.0,0.0405
REGION,DJILFORCP01O,DJICO2,2029.0,0.0371
REGION,DJILFORCP01O,DJICO2,2030.0,0.0338
REGION,DJILFORCP01O,DJICO2,2031.0,0.0304
REGION,DJILFORCP01O,DJICO2,2032.0,0.027
REGION,DJILFORCP01O,DJICO2,2033.0,0.0236
REGION,DJILFORCP01O,DJICO2,2034.0,0.0203
REGION,DJILFORCP01O,DJICO2,2035.0,0.0169
REGION,DJILFORCP01O,DJICO2,2036.0,0.0135
REGION,DJILFORCP01O,DJICO2,2037.0,0.0101
REGION,DJILFORCP01O,DJICO2,2038.0,0.0068
REGION,DJILFORCP01O,DJICO2,2039.0,0.0034
REGION,DJILFORCP01O,DJICO2,2040.0,0.0
REGION,DJILFOSALON1,DJICO2,2040.0,0.0
REGION,DJINGACCC01N,DJICO2,2040.0,0.0
REGION,DJINGACCP01N,DJICO2,2040.0,0.0
REGION,DJINGACCP01O,DJICO2,2040.0,0.0
REGION,DJINGAGCP01N,DJICO2,2040.0,0.0
REGION,DJINGAGCP01O,DJICO2,2040.0,0.0
REGION,DJISOLCNP01X,DJICO2,2040.0,0.0
REGION,DJISOLCSP01X,DJICO2,2040.0,0.0
REGION,DJISOLMGRID1,DJICO2,2040.0,0.0
REGION,DJISOLPRP00X,DJICO2,2033.0,0.0
REGION,DJISOLPRP00X,DJICO2,2034.0,0.0
REGION,DJISOLPRP00X,DJICO2,2035.0,0.0
REGION,DJISOLPRP00X,DJICO2,2036.0,0.0
REGION,DJISOLPRP00X,DJICO2,2037.0,0.0
REGION,DJISOLPRP00X,DJICO2,2038.0,0.0
REGION,DJISOLPRP00X,DJICO2,2039.0,0.0
REGION,DJISOLPRP00X,DJICO2,2040.0,0.0
REGION,DJISOLPRSAL1,DJICO2,2040.0,0.0
REGION,DJISOLPRSAL2,DJICO2,2040.0,0.0
REGION,DJISOLPRSAL3,DJICO2,2040.0,0.0
REGION,DJISOLPRSAL4,DJICO2,2040.0,0.0
REGION,DJISOLPRSAL5,DJICO2,2040.0,0.0
REGION,DJISOLPSP00X,DJICO2,2040.0,0.0
REGION,DJISOLPUP00X,DJICO2,2040.0,0.0
REGION,DJIURNPWP01N,DJICO2,2040.0,0.0
REGION,DJIURNPWP01O,DJICO2,2040.0,0.0
REGION,DJIWINOFP00X,DJICO2,2040.0,0.0
REGION,DJIWINONP00X,DJICO2,2040.0,0.0
REGION,DZABIOCHC01N,DZACO2,2040.0,0.0
REGION,DZABIOCHC01N,DZAREN,2040.0,0.0
REGION,DZABIOCHP01N,DZACO2,2030.0,0.1371
REGION,DZABIOCHP01N,DZACO2,2031.0,0.1371
REGION,DZABIOCHP01N,DZACO2,2032.0,0.1371
REGION,DZABIOCHP01N,DZACO2,2033.0,0.1371
REGION,DZABIOCHP01N,DZACO2,2034.0,0.1371
REGION,DZABIOCHP01N,DZACO2,2035.0,0.1371
REGION,DZABIOCHP01N,DZACO2,2036.0,0.1371
REGION,DZABIOCHP01N,DZACO2,2037.0,0.1371
REGION,DZABIOCHP01N,DZACO2,2038.0,0.1371
REGION,DZABIOCHP01N,DZACO2,2039.0,0.1371
REGION,DZABIOCHP01N,DZACO2,2040.0,0.1371
REGION,DZABIOCHP01N,DZAREN,2030.0,-42.8196
REGION,DZABIOCHP01N,DZAREN,2031.0,-42.8196
REGION,DZABIOCHP01N,DZAREN,2032.0,-42.8196
REGION,DZABIOCHP01N,DZAREN,2033.0,-42.8196
REGION,DZABIOCHP01N,DZAREN,2034.0,-42.8196
REGION,DZABIOCHP01N,DZAREN,2035.0,-42.8196
REGION,DZABIOCHP01N,DZAREN,2036.0,-42.8196
REGION,DZABIOCHP01N,DZAREN,2037.0,-42.8196
REGION,DZABIOCHP01N,DZAREN,2038.0,-42.8196
REGION,DZABIOCHP01N,DZAREN,2039.0,-42.8196
REGION,DZABIOCHP01N,DZAREN,2040.0,-42.8196
REGION,DZABIOCHP01O,DZACO2,2040.0,0.0
REGION,DZABIOCHP01O,DZAREN,2040.0,0.0
REGION,DZACOASCC01N,DZACO2,2040.0,0.0
REGION,DZACOASCC01N,DZAREN,2040.0,0.0
REGION,DZACOASCP01N,DZACO2,2040.0,0.0
REGION,DZACOASCP01N,DZAREN,2040.0,0.0
REGION,DZACOASCP01O,DZACO2,2040.0,0.0
REGION,DZACOASCP01O,DZAREN,2040.0,0.0
REGION,DZAGEOCVP01N,DZACO2,2040.0,0.0
REGION,DZAGEOCVP01N,DZAREN,2040.0,0.0
REGION,DZAGEOCVP01O,DZACO2,2040.0,0.0
REGION,DZAGEOCVP01O,DZAREN,2040.0,0.0
REGION,DZAHFOGCP01N,DZACO2,2040.0,0.0
REGION,DZAHFOGCP01N,DZAREN,2040.0,0.0
REGION,DZAHFOGCP01O,DZACO2,2015.0,1.9891
REGION,DZAHFOGCP01O,DZACO2,2016.0,1.9891
REGION,DZAHFOGCP01O,DZACO2,2017.0,1.9891
REGION,DZAHFOGCP01O,DZACO2,2018.0,1.9891
REGION,DZAHFOGCP01O,DZACO2,2019.0,0.3978
REGION,DZAHFOGCP01O,DZACO2,2020.0,0.3978
REGION,DZAHFOGCP01O,DZACO2,2021.0,0.3779
REGION,DZAHFOGCP01O,DZACO2,2022.0,0.358
REGION,DZAHFOGCP01O,DZACO2,2023.0,0.3381
REGION,DZAHFOGCP01O,DZACO2,2024.0,0.3183
REGION,DZAHFOGCP01O,DZACO2,2025.0,1.4918
REGION,DZAHFOGCP01O,DZACO2,2026.0,1.3924
REGION,DZAHFOGCP01O,DZACO2,2027.0,1.2929
REGION,DZAHFOGCP01O,DZACO2,2028.0,1.1935
REGION,DZAHFOGCP01O,DZACO2,2029.0,1.094
REGION,DZAHFOGCP01O,DZACO2,2030.0,0.1989
REGION,DZAHFOGCP01O,DZACO2,2031.0,0.8951
REGION,DZAHFOGCP01O,DZACO2,2032.0,0.7956
REGION,DZAHFOGCP01O,DZACO2,2033.0,0.6962
REGION,DZAHFOGCP01O,DZACO2,2034.0,0.5967
REGION,DZAHFOGCP01O,DZACO2,2035.0,0.4973
REGION,DZAHFOGCP01O,DZACO2,2036.0,0.3978
REGION,DZAHFOGCP01O,DZACO2,2037.0,0.1039
REGION,DZAHFOGCP01O,DZACO2,2038.0,0.0693
REGION,DZAHFOGCP01O,DZACO2,2039.0,0.0346
REGION,DZAHFOGCP01O,DZACO2,2040.0,0.0
REGION,DZAHFOGCP01O,DZAREN,2015.0,0.0
REGION,DZAHFOGCP01O,DZAREN,2016.0,0.0
REGION,DZAHFOGCP01O,DZAREN,2017.0,0.0
REGION,DZAHFOGCP01O,DZAREN,2018.0,0.0
REGION,DZAHFOGCP01O,DZAREN,2019.0,0.0
REGION,DZAHFOGCP01O,DZAREN,2020.0,0.0
REGION,DZAHFOGCP01O,DZAREN,2021.0,2.0097
REGION,DZAHFOGCP01O,DZAREN,2022.0,1.9039
REGION,DZAHFOGCP01O,DZAREN,2023.0,1.7981
REGION,DZAHFOGCP01O,DZAREN,2024.0,1.6923
REGION,DZAHFOGCP01O,DZAREN,2025.0,7.9329
REGION,DZAHFOGCP01O,DZAREN,2026.0,7.404
REGION,DZAHFOGCP01O,DZAREN,2027.0,6.8751
REGION,DZAHFOGCP01O,DZAREN,2028.0,6.3463
REGION,DZAHFOGCP01O,DZAREN,2029.0,5.8174
REGION,DZAHFOGCP01O,DZAREN,2030.0,1.0577
REGION,DZAHFOGCP01O,DZAREN,2031.0,4.7597
REGION,DZAHFOGCP01O,DZAREN,2032.0,4.2309
REGION,DZAHFOGCP01O,DZAREN,2033.0,3.702
REGION,DZAHFOGCP01O,DZAREN,2034.0,3.1731
REGION,DZAHFOGCP01O,DZAREN,2035.0,2.6443
REGION,DZAHFOGCP01O,DZAREN,2036.0,2.1154
REGION,DZAHFOGCP01O,DZAREN,2037.0,0.5524
REGION,DZAHFOGCP01O,DZAREN,2038.0,0.3683
REGION,DZAHFOGCP01O,DZAREN,2039.0,0.1841
REGION,DZAHFOGCP01O,DZAREN,2040.0,0.0
REGION,DZAHYDLSP00X,DZACO2,2015.0,0.0005
REGION,DZAHYDLSP00X,DZACO2,2016.0,0.0005
REGION,DZAHYDLSP00X,DZACO2,2017.0,0.0005
REGION,DZAHYDLSP00X,DZACO2,2018.0,0.0005
REGION,DZAHYDLSP00X,DZACO2,2019.0,0.0005
REGION,DZAHYDLSP00X,DZACO2,2020.0,0.0005
REGION,DZAHYDLSP00X,DZACO2,2021.0,0.0005
REGION,DZAHYDLSP00X,DZACO2,2022.0,0.0005
REGION,DZAHYDLSP00X,DZACO2,2023.0,0.0005
REGION,DZAHYDLSP00X,DZACO2,2024.0,0.0005
REGION,DZAHYDLSP00X,DZACO2,2025.0,0.0005
REGION,DZAHYDLSP00X,DZACO2,2026.0,0.001
REGION,DZAHYDLSP00X,DZACO2,2027.0,0.001
REGION,DZAHYDLSP00X,DZACO2,2028.0,0.001
REGION,DZAHYDLSP00X,DZACO2,2029.0,0.001
REGION,DZAHYDLSP00X,DZACO2,2030.0,0.001
REGION,DZAHYDLSP00X,DZACO2,2031.0,0.001
REGION,DZAHYDLSP00X,DZACO2,2032.0,0.001
REGION,DZAHYDLSP00X,DZACO2,2033.0,0.001
REGION,DZAHYDLSP00X,DZACO2,2034.0,0.001
REGION,DZAHYDLSP00X,DZACO2,2035.0,0.001
REGION,DZAHYDLSP00X,DZACO2,2036.0,0.001
REGION,DZAHYDLSP00X,DZACO2,2037.0,0.001
REGION,DZAHYDLSP00X,DZACO2,2038.0,0.001
REGION,DZAHYDLSP00X,DZACO2,2039.0,0.001
REGION,DZAHYDLSP00X,DZACO2,2040.0,0.001
REGION,DZAHYDLSP00X,DZAREN,2015.0,0.0
REGION,DZAHYDLSP00X,DZAREN,2016.0,0.0
REGION,DZAHYDLSP00X,DZAREN,2017.0,0.0
REGION,DZAHYDLSP00X,DZAREN,2018.0,0.0
REGION,DZAHYDLSP00X,DZAREN,2019.0,0.0
REGION,DZAHYDLSP00X,DZAREN,2020.0,0.0
REGION,DZAHYDLSP00X,DZAREN,2021.0,-53.982
REGION,DZAHYDLSP00X,DZAREN,2022.0,-31.79
REGION,DZAHYDLSP00X,DZAREN,2023.0,-22.2792
REGION,DZAHYDLSP00X,DZAREN,2024.0,-16.9954
REGION,DZAHYDLSP00X,DZAREN,2025.0,-13.6329
REGION,DZAHYDLSP00X,DZAREN,2026.0,-22.6102
REGION,DZAHYDLSP00X,DZAREN,2027.0,-19.1961
REGION,DZAHYDLSP00X,DZAREN,2028.0,-16.5853
REGION,DZAHYDLSP00X,DZAREN,2029.0,-14.5241
