r,t,f,y,UseByTechnologyAnnual
REGION,SENLFODIP00X,SENLFO,2025.0,37.3849
REGION,SENLFODIP00X,SENLFO,2026.0,37.375
REGION,SENLFODIP00X,SENLFO,2027.0,37.4319
REGION,SENLFODIP00X,SENLFO,2028.0,37.5534
REGION,SENLFODIP00X,SENLFO,2029.0,37.7413
REGION,SENLFODIP00X,SENLFO,2030.0,37.998
REGION,SENLFODIP00X,SENLFO,2031.0,37.6509
REGION,SENLFODIP00X,SENLFO,2032.0,37.3742
REGION,SENLFODIP00X,SENLFO,2033.0,37.1676
REGION,SENLFODIP00X,SENLFO,2034.0,37.0321
REGION,SENLFODIP00X,SENLFO,2035.0,36.9686
REGION,SENLFODIP00X,SENLFO,2036.0,36.1123
REGION,SENLFODIP00X,SENLFO,2037.0,35.3276
REGION,SENLFODIP00X,SENLFO,2038.0,34.612
REGION,SENLFODIP00X,SENLFO,2039.0,33.9611
REGION,SENLFODIP00X,SENLFO,2040.0,33.3689
REGION,SENLFOEMP00X,SENLFO,2015.0,23.3057
REGION,SENLFOEMP00X,SENLFO,2016.0,25.6348
REGION,SENLFOEMP00X,SENLFO,2017.0,23.9961
REGION,SENLFOEMP00X,SENLFO,2018.0,13.6562
REGION,SENLFOEMP00X,SENLFO,2019.0,13.6562
REGION,SENLFOEMP00X,SENLFO,2020.0,13.6562
REGION,SENLFOEMP00X,SENLFO,2021.0,13.3148
REGION,SENLFOEMP00X,SENLFO,2022.0,12.9734
REGION,SENLFOEMP00X,SENLFO,2023.0,12.632
REGION,SENLFOEMP00X,SENLFO,2024.0,12.2906
REGION,SENLFOEMP00X,SENLFO,2025.0,11.9492
REGION,SENLFOEMP00X,SENLFO,2026.0,11.6078
REGION,SENLFOEMP00X,SENLFO,2027.0,11.2664
REGION,SENLFOEMP00X,SENLFO,2028.0,10.925
REGION,SENLFOEMP00X,SENLFO,2029.0,10.5836
REGION,SENLFOEMP00X,SENLFO,2030.0,10.2422
REGION,SENLFOEMP00X,SENLFO,2031.0,9.9861
REGION,SENLFOEMP00X,SENLFO,2032.0,9.7301
REGION,SENLFOEMP00X,SENLFO,2033.0,9.474
REGION,SENLFOEMP00X,SENLFO,2034.0,9.2179
REGION,SENLFOEMP00X,SENLFO,2035.0,8.9619
REGION,SENLFOEMP00X,SENLFO,2036.0,8.7058
REGION,SENLFOEMP00X,SENLFO,2037.0,8.4498
REGION,SENLFOEMP00X,SENLFO,2038.0,8.1937
REGION,SENLFOEMP00X,SENLFO,2039.0,7.9377
REGION,SENLFOEMP00X,SENLFO,2040.0,7.6816
REGION,SENLFOMGRID1,SENLFO,2040.0,0.0
REGION,SENLFORCP00X,SENLFO,2016.0,0.4507
REGION,SENLFORCP00X,SENLFO,2018.0,0.3902
REGION,SENLFORCP00X,SENLFO,2019.0,0.3965
REGION,SENLFORCP00X,SENLFO,2020.0,0.4133
REGION,SENLFORCP00X,SENLFO,2021.0,0.3987
REGION,SENLFORCP00X,SENLFO,2022.0,0.1759
REGION,SENLFORCP00X,SENLFO,2023.0,0.4205
REGION,SENLFORCP00X,SENLFO,2024.0,0.4097
REGION,SENLFORCP00X,SENLFO,2025.0,0.4026
REGION,SENLFORCP00X,SENLFO,2040.0,0.0
REGION,SENLFORCP01N,SENLFO,2040.0,0.0
REGION,SENLFORCP01O,SENLFO,2015.0,2.1857
REGION,SENLFORCP01O,SENLFO,2016.0,2.1857
REGION,SENLFORCP01O,SENLFO,2017.0,2.1857
REGION,SENLFORCP01O,SENLFO,2018.0,2.1857
REGION,SENLFORCP01O,SENLFO,2019.0,2.1857
REGION,SENLFORCP01O,SENLFO,2020.0,2.1857
REGION,SENLFORCP01O,SENLFO,2021.0,2.0764
REGION,SENLFORCP01O,SENLFO,2022.0,1.9671
REGION,SENLFORCP01O,SENLFO,2023.0,1.8578
REGION,SENLFORCP01O,SENLFO,2024.0,1.7485
REGION,SENLFORCP01O,SENLFO,2025.0,1.6393
REGION,SENLFORCP01O,SENLFO,2026.0,1.53
REGION,SENLFORCP01O,SENLFO,2027.0,1.4207
REGION,SENLFORCP01O,SENLFO,2028.0,1.3114
REGION,SENLFORCP01O,SENLFO,2029.0,1.2021
REGION,SENLFORCP01O,SENLFO,2030.0,1.0928
REGION,SENLFORCP01O,SENLFO,2031.0,0.9836
REGION,SENLFORCP01O,SENLFO,2032.0,0.8743
REGION,SENLFORCP01O,SENLFO,2033.0,0.765
REGION,SENLFORCP01O,SENLFO,2034.0,0.6557
REGION,SENLFORCP01O,SENLFO,2035.0,0.5464
REGION,SENLFORCP01O,SENLFO,2036.0,0.4371
REGION,SENLFORCP01O,SENLFO,2037.0,0.3279
REGION,SENLFORCP01O,SENLFO,2038.0,0.2186
REGION,SENLFORCP01O,SENLFO,2039.0,0.1093
REGION,SENLFORCP01O,SENLFO,2040.0,0.0
REGION,SENLFOSALON1,SENLFO,2040.0,0.0
REGION,SENLNGEXP00X,SENGAS,2040.0,0.0
REGION,SENNGACCC01N,SENGAS,2040.0,0.0
REGION,SENNGACCP01N,SENGAS,2040.0,0.0
REGION,SENNGACCP01O,SENGAS,2040.0,0.0
REGION,SENNGADIP00X,SENGAS,2040.0,0.0
REGION,SENNGAGCP01N,SENGAS,2040.0,0.0
REGION,SENNGAGCP01O,SENGAS,2040.0,0.0
REGION,SENSOLCNP01X,SENSOL,2040.0,0.0
REGION,SENSOLCSP01X,SENSOL,2040.0,0.0
REGION,SENSOLMGRID1,SENSOL,2040.0,0.0
REGION,SENSOLPRP00X,SENSOL,2015.0,0.0062
REGION,SENSOLPRP00X,SENSOL,2016.0,0.2036
REGION,SENSOLPRP00X,SENSOL,2017.0,0.4628
REGION,SENSOLPRP00X,SENSOL,2018.0,0.4628
REGION,SENSOLPRP00X,SENSOL,2019.0,0.4628
REGION,SENSOLPRP00X,SENSOL,2020.0,0.4628
REGION,SENSOLPRP00X,SENSOL,2021.0,0.4628
REGION,SENSOLPRP00X,SENSOL,2022.0,0.922
REGION,SENSOLPRP00X,SENSOL,2023.0,0.922
REGION,SENSOLPRP00X,SENSOL,2024.0,0.922
REGION,SENSOLPRP00X,SENSOL,2025.0,0.9605
REGION,SENSOLPRP00X,SENSOL,2026.0,1.575
REGION,SENSOLPRP00X,SENSOL,2027.0,1.9605
REGION,SENSOLPRP00X,SENSOL,2028.0,2.3441
REGION,SENSOLPRP00X,SENSOL,2029.0,2.7256
REGION,SENSOLPRP00X,SENSOL,2030.0,3.1049
REGION,SENSOLPRP00X,SENSOL,2031.0,3.2121
REGION,SENSOLPRP00X,SENSOL,2032.0,3.3187
REGION,SENSOLPRP00X,SENSOL,2033.0,3.4248
REGION,SENSOLPRP00X,SENSOL,2034.0,3.5302
REGION,SENSOLPRP00X,SENSOL,2035.0,3.6351
REGION,SENSOLPRP00X,SENSOL,2036.0,3.7426
REGION,SENSOLPRP00X,SENSOL,2037.0,3.8495
REGION,SENSOLPRP00X,SENSOL,2038.0,4.096
REGION,SENSOLPRP00X,SENSOL,2039.0,4.6271
REGION,SENSOLPRP00X,SENSOL,2040.0,5.0427
REGION,SENSOLPRSAL1,SENSOL,2040.0,0.0
REGION,SENSOLPRSAL2,SENSOL,2040.0,0.0
REGION,SENSOLPRSAL3,SENSOL,2040.0,0.0
REGION,SENSOLPRSAL4,SENSOL,2040.0,0.0
REGION,SENSOLPRSAL5,SENSOL,2040.0,0.0
REGION,SENSOLPSP00X,SENSOL,2040.0,0.0
REGION,SENSOLPUP00X,SENSOL,2015.0,0.0617
REGION,SENSOLPUP00X,SENSOL,2016.0,0.0617
REGION,SENSOLPUP00X,SENSOL,2017.0,0.0617
REGION,SENSOLPUP00X,SENSOL,2018.0,0.0617
REGION,SENSOLPUP00X,SENSOL,2019.0,0.0617
REGION,SENSOLPUP00X,SENSOL,2020.0,0.0586
REGION,SENSOLPUP00X,SENSOL,2021.0,0.0556
REGION,SENSOLPUP00X,SENSOL,2022.0,0.0525
REGION,SENSOLPUP00X,SENSOL,2023.0,0.0494
REGION,SENSOLPUP00X,SENSOL,2024.0,0.0463
REGION,SENSOLPUP00X,SENSOL,2025.0,0.0432
REGION,SENSOLPUP00X,SENSOL,2026.0,0.0401
REGION,SENSOLPUP00X,SENSOL,2027.0,0.037
REGION,SENSOLPUP00X,SENSOL,2028.0,0.034
REGION,SENSOLPUP00X,SENSOL,2029.0,0.0309
REGION,SENSOLPUP00X,SENSOL,2030.0,0.0278
REGION,SENSOLPUP00X,SENSOL,2031.0,0.0247
REGION,SENSOLPUP00X,SENSOL,2032.0,0.0216
REGION,SENSOLPUP00X,SENSOL,2033.0,0.0185
REGION,SENSOLPUP00X,SENSOL,2034.0,0.0154
REGION,SENSOLPUP00X,SENSOL,2035.0,0.0123
REGION,SENSOLPUP00X,SENSOL,2036.0,0.0093
REGION,SENSOLPUP00X,SENSOL,2037.0,0.0062
REGION,SENSOLPUP00X,SENSOL,2038.0,0.0031
REGION,SENSOLPUP00X,SENSOL,2040.0,0.0
REGION,SENURNPWP01N,SENURN,2040.0,0.0
REGION,SENURNPWP01O,SENURN,2040.0,0.0
REGION,SENWINMGRID1,SENWIN,2040.0,0.0
REGION,SENWINOFP00X,SENWIN,2040.0,0.0
REGION,SENWINONP00X,SENWIN,2019.0,0.5394
REGION,SENWINONP00X,SENWIN,2020.0,0.5394
REGION,SENWINONP00X,SENWIN,2021.0,0.5394
REGION,SENWINONP00X,SENWIN,2022.0,0.5394
REGION,SENWINONP00X,SENWIN,2023.0,0.5394
REGION,SENWINONP00X,SENWIN,2024.0,0.5394
REGION,SENWINONP00X,SENWIN,2025.0,0.5394
REGION,SENWINONP00X,SENWIN,2026.0,0.5394
REGION,SENWINONP00X,SENWIN,2027.0,0.5394
REGION,SENWINONP00X,SENWIN,2028.0,0.5394
REGION,SENWINONP00X,SENWIN,2029.0,0.5394
REGION,SENWINONP00X,SENWIN,2030.0,0.5394
REGION,SENWINONP00X,SENWIN,2031.0,0.5394
REGION,SENWINONP00X,SENWIN,2032.0,0.5394
REGION,SENWINONP00X,SENWIN,2033.0,0.5394
REGION,SENWINONP00X,SENWIN,2034.0,0.5394
REGION,SENWINONP00X,SENWIN,2035.0,0.5394
REGION,SENWINONP00X,SENWIN,2036.0,0.5394
REGION,SENWINONP00X,SENWIN,2037.0,0.5394
REGION,SENWINONP00X,SENWIN,2038.0,0.5394
REGION,SENWINONP00X,SENWIN,2039.0,0.5394
REGION,SENWINONP00X,SENWIN,2040.0,0.5394
REGION,SLEBIOCHC01N,SLEBIO,2040.0,0.0
REGION,SLEBIOCHP01N,SLEBIO,2038.0,3.1012
REGION,SLEBIOCHP01N,SLEBIO,2039.0,22.2219
REGION,SLEBIOCHP01N,SLEBIO,2040.0,49.4479
REGION,SLEBIOCHP01O,SLEBIO,2018.0,1.344
REGION,SLEBIOCHP01O,SLEBIO,2019.0,1.344
REGION,SLEBIOCHP01O,SLEBIO,2020.0,1.344
REGION,SLEBIOCHP01O,SLEBIO,2021.0,1.2768
REGION,SLEBIOCHP01O,SLEBIO,2022.0,1.2096
REGION,SLEBIOCHP01O,SLEBIO,2023.0,1.1424
REGION,SLEBIOCHP01O,SLEBIO,2024.0,1.0752
REGION,SLEBIOCHP01O,SLEBIO,2025.0,0.672
REGION,SLEBIOCHP01O,SLEBIO,2026.0,0.6048
REGION,SLEBIOCHP01O,SLEBIO,2027.0,0.5376
REGION,SLEBIOCHP01O,SLEBIO,2028.0,0.4704
REGION,SLEBIOCHP01O,SLEBIO,2029.0,0.4032
REGION,SLEBIOCHP01O,SLEBIO,2030.0,0.336
REGION,SLEBIOCHP01O,SLEBIO,2031.0,0.2688
REGION,SLEBIOCHP01O,SLEBIO,2032.0,0.2016
REGION,SLEBIOCHP01O,SLEBIO,2033.0,0.1344
REGION,SLEBIOCHP01O,SLEBIO,2034.0,0.0672
REGION,SLEBIOCHP01O,SLEBIO,2040.0,0.0
REGION,SLEBIODIP00X,SLEBIO,2015.0,36.3884
REGION,SLEBIODIP00X,SLEBIO,2016.0,32.3327
REGION,SLEBIODIP00X,SLEBIO,2017.0,30.6842
REGION,SLEBIODIP00X,SLEBIO,2018.0,30.5589
REGION,SLEBIODIP00X,SLEBIO,2019.0,32.1763
REGION,SLEBIODIP00X,SLEBIO,2020.0,36.9733
REGION,SLEBIODIP00X,SLEBIO,2021.0,37.7998
REGION,SLEBIODIP00X,SLEBIO,2022.0,38.4797
REGION,SLEBIODIP00X,SLEBIO,2023.0,38.9925
REGION,SLEBIODIP00X,SLEBIO,2024.0,39.3118
REGION,SLEBIODIP00X,SLEBIO,2025.0,41.7439
REGION,SLEBIODIP00X,SLEBIO,2026.0,44.031
REGION,SLEBIODIP00X,SLEBIO,2027.0,46.1735
REGION,SLEBIODIP00X,SLEBIO,2028.0,48.1709
REGION,SLEBIODIP00X,SLEBIO,2029.0,50.0214
REGION,SLEBIODIP00X,SLEBIO,2030.0,52.3864
REGION,SLEBIODIP00X,SLEBIO,2031.0,54.4484
REGION,SLEBIODIP00X,SLEBIO,2032.0,56.2028
REGION,SLEBIODIP00X,SLEBIO,2033.0,57.6414
REGION,SLEBIODIP00X,SLEBIO,2034.0,58.7529
REGION,SLEBIODIP00X,SLEBIO,2035.0,59.4861
REGION,SLEBIODIP00X,SLEBIO,2036.0,59.2151
REGION,SLEBIODIP00X,SLEBIO,2037.0,57.7627
REGION,SLEBIODIP00X,SLEBIO,2038.0,54.8242
REGION,SLEBIODIP00X,SLEBIO,2039.0,49.8015
REGION,SLEBIODIP00X,SLEBIO,2040.0,45.2389
REGION,SLECO1DIP00X,SLECO1,2040.0,0.0
REGION,SLECO1R1P00X,SLECO2,2040.0,0.0
REGION,SLECO1R2P00X,SLECO2,2040.0,0.0
REGION,SLECO1RCP00X,SLECO1,2040.0,0.0
REGION,SLECOADIP00X,SLECOA,2040.0,0.0
REGION,SLECOASCC01N,SLECOA,2040.0,0.0
REGION,SLECOASCP01N,SLECOA,2028.0,1.9727
REGION,SLECOASCP01N,SLECOA,2029.0,1.9727
REGION,SLECOASCP01N,SLECOA,2030.0,1.9727
REGION,SLECOASCP01N,SLECOA,2031.0,11.0774
REGION,SLECOASCP01N,SLECOA,2032.0,20.3295
REGION,SLECOASCP01N,SLECOA,2033.0,31.833
REGION,SLECOASCP01N,SLECOA,2034.0,48.679
REGION,SLECOASCP01N,SLECOA,2035.0,64.8676
REGION,SLECOASCP01N,SLECOA,2036.0,73.2379
REGION,SLECOASCP01N,SLECOA,2037.0,86.3564
REGION,SLECOASCP01N,SLECOA,2038.0,115.0657
REGION,SLECOASCP01N,SLECOA,2039.0,146.5565
REGION,SLECOASCP01N,SLECOA,2040.0,191.7167
REGION,SLECOASCP01O,SLECOA,2040.0,0.0
REGION,SLEEL1TRP00X,SLEEL1,2015.0,0.7333
REGION,SLEEL1TRP00X,SLEEL1,2016.0,0.7447
REGION,SLEEL1TRP00X,SLEEL1,2017.0,1.2498
REGION,SLEEL1TRP00X,SLEEL1,2018.0,0.5497
REGION,SLEEL1TRP00X,SLEEL1,2019.0,0.5814
REGION,SLEEL1TRP00X,SLEEL1,2020.0,0.8434
REGION,SLEEL1TRP00X,SLEEL1,2021.0,1.9991
REGION,SLEEL1TRP00X,SLEEL1,2022.0,2.933
REGION,SLEEL1TRP00X,SLEEL1,2023.0,4.1378
REGION,SLEEL1TRP00X,SLEEL1,2024.0,5.2791
REGION,SLEEL1TRP00X,SLEEL1,2025.0,6.7343
REGION,SLEEL1TRP00X,SLEEL1,2026.0,7.6866
REGION,SLEEL1TRP00X,SLEEL1,2027.0,8.1144
REGION,SLEEL1TRP00X,SLEEL1,2028.0,8.1797
REGION,SLEEL1TRP00X,SLEEL1,2029.0,8.9201
REGION,SLEEL1TRP00X,SLEEL1,2030.0,9.3155
REGION,SLEEL1TRP00X,SLEEL1,2031.0,12.6839
REGION,SLEEL1TRP00X,SLEEL1,2032.0,16.2084
REGION,SLEEL1TRP00X,SLEEL1,2033.0,20.5972
REGION,SLEEL1TRP00X,SLEEL1,2034.0,26.0812
REGION,SLEEL1TRP00X,SLEEL1,2035.0,33.4919
REGION,SLEEL1TRP00X,SLEEL1,2036.0,42.8165
REGION,SLEEL1TRP00X,SLEEL1,2037.0,54.5142
REGION,SLEEL1TRP00X,SLEEL1,2038.0,69.1443
REGION,SLEEL1TRP00X,SLEEL1,2039.0,87.7494
REGION,SLEEL1TRP00X,SLEEL1,2040.0,113.6676
REGION,SLEEL2DIP00X,SLEEL2,2015.0,0.6967
REGION,SLEEL2DIP00X,SLEEL2,2016.0,0.7074
REGION,SLEEL2DIP00X,SLEEL2,2017.0,1.1873
REGION,SLEEL2DIP00X,SLEEL2,2018.0,0.5222
REGION,SLEEL2DIP00X,SLEEL2,2019.0,0.5523
REGION,SLEEL2DIP00X,SLEEL2,2020.0,0.8013
REGION,SLEEL2DIP00X,SLEEL2,2021.0,0.9732
REGION,SLEEL2DIP00X,SLEEL2,2022.0,0.9365
REGION,SLEEL2DIP00X,SLEEL2,2023.0,1.1596
REGION,SLEEL2DIP00X,SLEEL2,2024.0,1.3243
REGION,SLEEL2DIP00X,SLEEL2,2025.0,1.7894
REGION,SLEEL2DIP00X,SLEEL2,2026.0,1.7789
REGION,SLEEL2DIP00X,SLEEL2,2027.0,1.9651
REGION,SLEEL2DIP00X,SLEEL2,2028.0,1.8075
REGION,SLEEL2DIP00X,SLEEL2,2029.0,2.2916
REGION,SLEEL2DIP00X,SLEEL2,2030.0,2.4486
REGION,SLEEL2DIP00X,SLEEL2,2031.0,3.8756
REGION,SLEEL2DIP00X,SLEEL2,2032.0,4.9599
REGION,SLEEL2DIP00X,SLEEL2,2033.0,6.2381
REGION,SLEEL2DIP00X,SLEEL2,2034.0,7.756
REGION,SLEEL2DIP00X,SLEEL2,2035.0,10.0817
REGION,SLEEL2DIP00X,SLEEL2,2036.0,12.9197
REGION,SLEEL2DIP00X,SLEEL2,2037.0,16.3447
REGION,SLEEL2DIP00X,SLEEL2,2038.0,20.4258
REGION,SLEEL2DIP00X,SLEEL2,2039.0,25.564
REGION,SLEEL2DIP00X,SLEEL2,2040.0,34.177
REGION,SLEEL3DIP00X,SLEEL2,2021.0,0.926
REGION,SLEEL3DIP00X,SLEEL2,2022.0,1.8498
REGION,SLEEL3DIP00X,SLEEL2,2023.0,2.7714
REGION,SLEEL3DIP00X,SLEEL2,2024.0,3.6909
REGION,SLEEL3DIP00X,SLEEL2,2025.0,4.6082
REGION,SLEEL3DIP00X,SLEEL2,2026.0,5.5234
REGION,SLEEL3DIP00X,SLEEL2,2027.0,5.7436
REGION,SLEEL3DIP00X,SLEEL2,2028.0,5.9633
REGION,SLEEL3DIP00X,SLEEL2,2029.0,6.1825
REGION,SLEEL3DIP00X,SLEEL2,2030.0,6.4012
REGION,SLEEL3DIP00X,SLEEL2,2031.0,8.1741
REGION,SLEEL3DIP00X,SLEEL2,2032.0,10.4381
REGION,SLEEL3DIP00X,SLEEL2,2033.0,13.3292
REGION,SLEEL3DIP00X,SLEEL2,2034.0,17.0211
REGION,SLEEL3DIP00X,SLEEL2,2035.0,21.7356
REGION,SLEEL3DIP00X,SLEEL2,2036.0,27.7559
REGION,SLEEL3DIP00X,SLEEL2,2037.0,35.4438
REGION,SLEEL3DIP00X,SLEEL2,2038.0,45.2612
REGION,SLEEL3DIP00X,SLEEL2,2039.0,57.7979
REGION,SLEEL3DIP00X,SLEEL2,2040.0,73.8072
REGION,SLEEL4DIP00X,SLEEL3,2040.0,0.0
REGION,SLEELGINBP00,GINEL1,2021.0,0.795
REGION,SLEELGINBP00,GINEL1,2023.0,1.1953
REGION,SLEELGINBP00,GINEL1,2024.0,0.0045
REGION,SLEELGINBP00,GINEL1,2025.0,0.0344
REGION,SLEELGINBP00,GINEL1,2031.0,0.2077
REGION,SLEELGINBP00,GINEL1,2034.0,0.1467
REGION,SLEELGINBP00,GINEL1,2036.0,0.2268
REGION,SLEELGINBP00,GINEL1,2037.0,3.7653
REGION,SLEELGINBP00,GINEL1,2038.0,3.6316
REGION,SLEELGINBP00,GINEL1,2039.0,3.6611
REGION,SLEELGINBP00,GINEL1,2040.0,3.948
REGION,SLEELGINBP00,SLEEL1,2020.0,0.7572
REGION,SLEELGINBP00,SLEEL1,2029.0,0.0082
REGION,SLEELGINBP00,SLEEL1,2040.0,0.0
REGION,SLEHFODIP00X,SLEHFO,2015.0,1.5026
REGION,SLEHFODIP00X,SLEHFO,2016.0,1.3877
REGION,SLEHFODIP00X,SLEHFO,2017.0,1.2727
REGION,SLEHFODIP00X,SLEHFO,2018.0,1.1578
REGION,SLEHFODIP00X,SLEHFO,2019.0,1.4203
REGION,SLEHFODIP00X,SLEHFO,2020.0,1.2188
REGION,SLEHFODIP00X,SLEHFO,2021.0,1.3729
REGION,SLEHFODIP00X,SLEHFO,2022.0,1.5327
REGION,SLEHFODIP00X,SLEHFO,2023.0,1.6986
REGION,SLEHFODIP00X,SLEHFO,2024.0,1.8708
REGION,SLEHFODIP00X,SLEHFO,2025.0,2.1308
REGION,SLEHFODIP00X,SLEHFO,2026.0,2.3974
REGION,SLEHFODIP00X,SLEHFO,2027.0,2.6708
REGION,SLEHFODIP00X,SLEHFO,2028.0,2.9508
REGION,SLEHFODIP00X,SLEHFO,2029.0,3.2374
REGION,SLEHFODIP00X,SLEHFO,2030.0,3.5886
REGION,SLEHFODIP00X,SLEHFO,2031.0,3.9461
REGION,SLEHFODIP00X,SLEHFO,2032.0,4.3101
REGION,SLEHFODIP00X,SLEHFO,2033.0,4.6803
REGION,SLEHFODIP00X,SLEHFO,2034.0,5.0565
REGION,SLEHFODIP00X,SLEHFO,2035.0,5.5022
REGION,SLEHFODIP00X,SLEHFO,2036.0,5.9535
REGION,SLEHFODIP00X,SLEHFO,2037.0,6.4103
REGION,SLEHFODIP00X,SLEHFO,2038.0,6.8722
REGION,SLEHFODIP00X,SLEHFO,2039.0,7.339
REGION,SLEHFODIP00X,SLEHFO,2040.0,7.8375
REGION,SLEHFOGCP01N,SLEHFO,2018.0,0.4809
REGION,SLEHFOGCP01N,SLEHFO,2019.0,0.6161
REGION,SLEHFOGCP01N,SLEHFO,2020.0,0.6568
REGION,SLEHFOGCP01N,SLEHFO,2021.0,0.5775
REGION,SLEHFOGCP01N,SLEHFO,2022.0,0.5329
REGION,SLEHFOGCP01N,SLEHFO,2023.0,0.6568
REGION,SLEHFOGCP01N,SLEHFO,2024.0,0.6568
REGION,SLEHFOGCP01N,SLEHFO,2025.0,0.6568
REGION,SLEHFOGCP01N,SLEHFO,2026.0,0.6568
REGION,SLEHFOGCP01N,SLEHFO,2027.0,0.6568
REGION,SLEHFOGCP01N,SLEHFO,2028.0,0.6568
REGION,SLEHFOGCP01N,SLEHFO,2029.0,0.6568
REGION,SLEHFOGCP01N,SLEHFO,2030.0,0.6568
REGION,SLEHFOGCP01N,SLEHFO,2031.0,0.6568
REGION,SLEHFOGCP01N,SLEHFO,2032.0,0.6568
REGION,SLEHFOGCP01N,SLEHFO,2033.0,0.6568
REGION,SLEHFOGCP01N,SLEHFO,2034.0,0.6568
REGION,SLEHFOGCP01N,SLEHFO,2035.0,0.4561
REGION,SLEHFOGCP01N,SLEHFO,2036.0,0.4561
REGION,SLEHFOGCP01N,SLEHFO,2037.0,0.4561
REGION,SLEHFOGCP01N,SLEHFO,2038.0,0.3412
REGION,SLEHFOGCP01N,SLEHFO,2039.0,0.3412
REGION,SLEHFOGCP01N,SLEHFO,2040.0,0.3412
REGION,SLEHFOGCP01O,SLEHFO,2015.0,1.5355
REGION,SLEHFOGCP01O,SLEHFO,2016.0,1.5355
REGION,SLEHFOGCP01O,SLEHFO,2017.0,1.5355
REGION,SLEHFOGCP01O,SLEHFO,2018.0,5.6501
REGION,SLEHFOGCP01O,SLEHFO,2019.0,7.2011
REGION,SLEHFOGCP01O,SLEHFO,2020.0,7.6773
REGION,SLEHFOGCP01O,SLEHFO,2021.0,6.8272
REGION,SLEHFOGCP01O,SLEHFO,2022.0,6.9095
REGION,SLEHFOGCP01O,SLEHFO,2023.0,6.5257
REGION,SLEHFOGCP01O,SLEHFO,2024.0,6.1418
REGION,SLEHFOGCP01O,SLEHFO,2025.0,5.758
REGION,SLEHFOGCP01O,SLEHFO,2026.0,5.3741
REGION,SLEHFOGCP01O,SLEHFO,2027.0,4.9902
REGION,SLEHFOGCP01O,SLEHFO,2028.0,4.6064
REGION,SLEHFOGCP01O,SLEHFO,2029.0,4.2225
REGION,SLEHFOGCP01O,SLEHFO,2030.0,3.8386
REGION,SLEHFOGCP01O,SLEHFO,2031.0,3.4548
REGION,SLEHFOGCP01O,SLEHFO,2032.0,3.0709
REGION,SLEHFOGCP01O,SLEHFO,2033.0,2.687
REGION,SLEHFOGCP01O,SLEHFO,2034.0,2.3032
REGION,SLEHFOGCP01O,SLEHFO,2035.0,1.3329
REGION,SLEHFOGCP01O,SLEHFO,2036.0,1.0663
REGION,SLEHFOGCP01O,SLEHFO,2037.0,0.7997
REGION,SLEHFOGCP01O,SLEHFO,2038.0,0.3988
REGION,SLEHFOGCP01O,SLEHFO,2039.0,0.1994
REGION,SLEHFOGCP01O,SLEHFO,2040.0,0.0
REGION,SLELFODIP00X,SLELFO,2015.0,13.5237
REGION,SLELFODIP00X,SLELFO,2016.0,12.4892
REGION,SLELFODIP00X,SLELFO,2017.0,11.4546
REGION,SLELFODIP00X,SLELFO,2018.0,10.4201
REGION,SLELFODIP00X,SLELFO,2019.0,12.7827
REGION,SLELFODIP00X,SLELFO,2020.0,10.9691
REGION,SLELFODIP00X,SLELFO,2021.0,12.3558
REGION,SLELFODIP00X,SLELFO,2022.0,13.7943
REGION,SLELFODIP00X,SLELFO,2023.0,15.287
REGION,SLELFODIP00X,SLELFO,2024.0,16.8376
REGION,SLELFODIP00X,SLELFO,2025.0,19.1769
REGION,SLELFODIP00X,SLELFO,2026.0,21.577
REGION,SLELFODIP00X,SLELFO,2027.0,24.0372
REGION,SLELFODIP00X,SLELFO,2028.0,26.5573
REGION,SLELFODIP00X,SLELFO,2029.0,29.137
REGION,SLELFODIP00X,SLELFO,2030.0,32.2971
REGION,SLELFODIP00X,SLELFO,2031.0,35.5153
REGION,SLELFODIP00X,SLELFO,2032.0,38.7909
REGION,SLELFODIP00X,SLELFO,2033.0,42.1226
REGION,SLELFODIP00X,SLELFO,2034.0,45.5086
REGION,SLELFODIP00X,SLELFO,2035.0,49.5197
REGION,SLELFODIP00X,SLELFO,2036.0,53.5818
REGION,SLELFODIP00X,SLELFO,2037.0,57.6928
REGION,SLELFODIP00X,SLELFO,2038.0,61.8502
REGION,SLELFODIP00X,SLELFO,2039.0,66.0512
REGION,SLELFODIP00X,SLELFO,2040.0,70.5375
REGION,SLELFOMGRID1,SLELFO,2040.0,0.0
REGION,SLELFORCP00X,SLELFO,2016.0,0.0056
REGION,SLELFORCP00X,SLELFO,2017.0,0.4683
REGION,SLELFORCP00X,SLELFO,2023.0,0.0069
REGION,SLELFORCP00X,SLELFO,2024.0,0.0272
REGION,SLELFORCP00X,SLELFO,2025.0,0.0363
REGION,SLELFORCP00X,SLELFO,2026.0,0.0086
REGION,SLELFORCP00X,SLELFO,2040.0,0.0
REGION,SLELFORCP01N,SLELFO,2040.0,0.0766
REGION,SLELFORCP01O,SLELFO,2015.0,0.4304
REGION,SLELFORCP01O,SLELFO,2016.0,0.4304
REGION,SLELFORCP01O,SLELFO,2017.0,0.4304
REGION,SLELFORCP01O,SLELFO,2018.0,0.4304
REGION,SLELFORCP01O,SLELFO,2019.0,0.4304
REGION,SLELFORCP01O,SLELFO,2020.0,0.4304
REGION,SLELFORCP01O,SLELFO,2021.0,0.4089
REGION,SLELFORCP01O,SLELFO,2022.0,0.3873
REGION,SLELFORCP01O,SLELFO,2023.0,0.3658
